"Date","Simple Date","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Feels Like (°C)","Sensor 1 Dew Point (°C)"
2025-01-31T19:15:00+05:30,2025-01-31 19:15:00,0,0,13,346,0,0,0,22.1,360.7,360.7,0,0,25.9,83,26.7,22.8
2025-01-31T19:10:00+05:30,2025-01-31 19:10:00,0,0,13,346,0,0,0,22.1,360.7,360.7,0,0,26,83,26.8,22.9
2025-01-31T19:05:00+05:30,2025-01-31 19:05:00,0,0,13,1,0,0,0,22.1,360.7,360.7,0,0,26,83,26.8,22.9
2025-01-31T19:00:00+05:30,2025-01-31 19:00:00,0,0,13,34,0,0,0,22.1,360.7,360.7,0,0,26,83,26.8,22.9
2025-01-31T18:55:00+05:30,2025-01-31 18:55:00,0,0,13,258,0,0,0,22.1,360.7,360.7,0,0,26.1,82,26.9,22.8
2025-01-31T18:50:00+05:30,2025-01-31 18:50:00,0,0,13,241,0,0,0,22.1,360.7,360.7,0,0,26.1,82,26.9,22.8
2025-01-31T18:45:00+05:30,2025-01-31 18:45:00,0,0,13,219,0,0,0,22.1,360.7,360.7,0,0,26.1,82,26.9,22.8
2025-01-31T18:40:00+05:30,2025-01-31 18:40:00,0,0,13,169,0,0,0,22.1,360.7,360.7,0,0,26.2,82,27.1,22.9
2025-01-31T18:35:00+05:30,2025-01-31 18:35:00,0,0,13,232,0,0,0,22.1,360.7,360.7,0,0,26.2,82,27.1,22.9
2025-01-31T18:30:00+05:30,2025-01-31 18:30:00,0,0,13,186,0,0,0,22.1,360.7,360.7,0,0.1,26.3,82,27.1,22.9
2025-01-31T18:25:00+05:30,2025-01-31 18:25:00,0,0,13,181,0,0,0,22.1,360.7,360.7,0,0.4,26.3,82,27.1,22.9
2025-01-31T18:20:00+05:30,2025-01-31 18:20:00,0,0,13,304,0,0,0,22.1,360.7,360.7,0,1,26.4,82,27.2,23.1
2025-01-31T18:15:00+05:30,2025-01-31 18:15:00,0,0,13,187,0,0,0,22.1,360.7,360.7,0,1.9,26.4,81,27.2,22.8
2025-01-31T18:10:00+05:30,2025-01-31 18:10:00,0,0,13,213,0,0,0,22.1,360.7,360.7,0,3.1,26.5,81,27.3,22.9
2025-01-31T18:05:00+05:30,2025-01-31 18:05:00,0,0,13,188,0,0,0,22.1,360.7,360.7,0,4.7,26.5,80,27.3,22.8
2025-01-31T18:02:00+05:30,2025-01-31 18:02:00,0,0,13,267,0,0,0,22.1,360.7,360.7,0,6.3,26.6,80,27.4,22.9
2025-01-31T17:57:00+05:30,2025-01-31 17:57:00,0,0,13,191,0,0,0,22.1,360.7,360.7,0,8.8,26.6,80,27.4,22.9
2025-01-31T17:50:00+05:30,2025-01-31 17:50:00,0,0,13,85,0,0,0,22.1,360.7,360.7,0,11.4,26.7,80,29.1,23
2025-01-31T17:46:00+05:30,2025-01-31 17:46:00,0,0,13,117,0,0,0,22.1,360.7,360.7,0,15.2,26.7,80,29.1,23
2025-01-31T17:40:00+05:30,2025-01-31 17:40:00,0,0,13,223,0,0,0,22.1,360.7,360.7,0,23.5,26.8,80,29.3,23.1
2025-01-31T17:35:00+05:30,2025-01-31 17:35:00,0,0,13,152,0,0,0,22.1,360.7,360.7,0,49.6,26.8,80,29.3,23.1
2025-01-31T17:30:00+05:30,2025-01-31 17:30:00,0,0,13,267,0,0,0,22.1,360.7,360.7,0,68.4,26.8,80,29.3,23.1
2025-01-31T17:25:00+05:30,2025-01-31 17:25:00,0,0,13,167,0,0,0,22.1,360.7,360.7,0,94.8,26.8,81,29.3,23.2
2025-01-31T17:20:00+05:30,2025-01-31 17:20:00,0,0,13,126,0,0,0,22.1,360.7,360.7,1,119.2,26.8,81,29.3,23.2
2025-01-31T17:15:00+05:30,2025-01-31 17:15:00,0,0,13,203,0,0,0,22.1,360.7,360.7,1,145.6,26.8,80,29.3,23.1
2025-01-31T17:10:00+05:30,2025-01-31 17:10:00,0,0,13,229,0,0,0,22.1,360.7,360.7,1,136.7,26.9,81,29.6,23.3
2025-01-31T17:05:00+05:30,2025-01-31 17:05:00,0.3,1.8,13,108,0,0,0,22.1,360.7,360.7,1,181.7,26.9,80,29.5,23.1
2025-01-31T17:00:00+05:30,2025-01-31 17:00:00,0,0,13,233,0,0,0,22.1,360.7,360.7,1,141.1,26.9,80,29.5,23.1
2025-01-31T16:55:00+05:30,2025-01-31 16:55:00,0,0,13,180,0,0,0,22.1,360.7,360.7,1,133.7,26.9,80,29.5,23.1
2025-01-31T16:50:00+05:30,2025-01-31 16:50:00,0,0,13,169,0,0,0,22.1,360.7,360.7,2,210.3,26.9,80,29.5,23.1
2025-01-31T16:45:00+05:30,2025-01-31 16:45:00,0,0,13,208,0,0,0,22.1,360.7,360.7,2,249.5,26.9,80,29.5,23.1
2025-01-31T16:40:00+05:30,2025-01-31 16:40:00,0,0,13,209,0,0,0,22.1,360.7,360.7,2,248.7,27,80,29.7,23.2
2025-01-31T16:35:00+05:30,2025-01-31 16:35:00,0,0,13,223,0,0,0,22.1,360.7,360.7,0,96.2,27,79,29.7,23.1
2025-01-31T16:30:00+05:30,2025-01-31 16:30:00,0,0,13,147,0,0,0,22.1,360.7,360.7,1,126.4,27,79,29.7,23.1
2025-01-31T16:25:00+05:30,2025-01-31 16:25:00,0,0,13,175,0,0,0,22.1,360.7,360.7,3,325.3,27,81,29.8,23.4
2025-01-31T16:20:00+05:30,2025-01-31 16:20:00,0,0,13,135,0,0,0,22.1,360.7,360.7,3,315.3,27,81,29.8,23.4
2025-01-31T16:15:00+05:30,2025-01-31 16:15:00,0,0,13,201,0,0,0,22.1,360.7,360.7,4,411.7,27,81,29.8,23.4
2025-01-31T16:10:00+05:30,2025-01-31 16:10:00,0,0,13,199,0,0,0,22.1,360.7,360.7,3,362.3,27,81,29.8,23.4
2025-01-31T16:05:00+05:30,2025-01-31 16:05:00,0,0,13,224,0,0,0,22.1,360.7,360.7,3,402.9,27,81,29.8,23.4
2025-01-31T16:00:00+05:30,2025-01-31 16:00:00,0,0,13,231,0,0,0,22.1,360.7,360.7,2,217.2,27,81,29.8,23.4
2025-01-31T15:55:00+05:30,2025-01-31 15:55:00,1.1,5.5,13,236,0,0,0,22.1,360.7,360.7,2,254.4,27,82,29.9,23.7
2025-01-31T15:50:00+05:30,2025-01-31 15:50:00,4,7.2,13,248,0,0,0,22.1,360.7,360.7,1,196.1,27,81,29.8,23.4
2025-01-31T15:45:00+05:30,2025-01-31 15:45:00,0,0,13,217,0,0,0,22.1,360.7,360.7,3,362.7,26.9,81,29.6,23.3
2025-01-31T15:40:00+05:30,2025-01-31 15:40:00,0,0,13,163,0,0,0,22.1,360.7,360.7,5,521.6,26.9,81,29.6,23.3
2025-01-31T15:35:00+05:30,2025-01-31 15:35:00,0,0,13,212,0,0,0,22.1,360.7,360.7,4,424.3,26.8,81,29.3,23.2
2025-01-31T15:30:00+05:30,2025-01-31 15:30:00,0,0,11.1,206,0,0,0,22.1,360.7,360.7,5,552.7,26.8,82,29.4,23.4
2025-01-31T15:25:00+05:30,2025-01-31 15:25:00,0,0,11.1,261,0,0,0,22.1,360.7,360.7,1,178.2,26.8,81,29.3,23.2
2025-01-31T15:20:00+05:30,2025-01-31 15:20:00,0,0,11.1,164,0,0,0,22.1,360.7,360.7,1,110.8,26.8,81,29.3,23.2
2025-01-31T15:15:00+05:30,2025-01-31 15:15:00,0,0,11.1,163,0,0,0,22.1,360.7,360.7,1,132.4,26.8,82,29.4,23.4
2025-01-31T15:10:00+05:30,2025-01-31 15:10:00,0,0,0,180,0,0,0,22.1,360.7,360.7,1,182.2,26.8,82,29.4,23.4
2025-01-31T15:09:00+05:30,2025-01-31 15:09:00,0,0,0,179,0,0,0,22.1,360.7,360.7,1,192.1,26.8,82,29.4,23.4
2025-01-31T15:00:00+05:30,2025-01-31 15:00:00,0,0,14.8,169,0,0,0,22.1,360.7,360.7,2,241.2,26.8,82,29.4,23.4
2025-01-31T14:55:00+05:30,2025-01-31 14:55:00,0,0,14.8,175,0,0,0,22.1,360.7,360.7,1,158.3,26.8,82,29.4,23.4
2025-01-31T14:50:00+05:30,2025-01-31 14:50:00,0,0,14.8,209,0,0,0,22.1,360.7,360.7,1,125,26.8,83,29.5,23.7
2025-01-31T14:45:00+05:30,2025-01-31 14:45:00,0,0,14.8,160,0,0,0,22.1,360.7,360.7,1,160.3,26.8,84,29.6,23.8
2025-01-31T14:40:00+05:30,2025-01-31 14:40:00,0,0,14.8,182,0,0,0,22.1,360.7,360.7,2,258.5,26.8,84,29.6,23.8
2025-01-31T14:35:00+05:30,2025-01-31 14:35:00,0,0,14.8,142,0,0,0,22.1,360.7,360.7,3,397.9,26.7,85,29.6,24
2025-01-31T14:30:00+05:30,2025-01-31 14:30:00,0,0,14.8,124,0,0,0,22.1,360.7,360.7,6,696.2,26.6,84,27.5,23.7
2025-01-31T14:25:00+05:30,2025-01-31 14:25:00,0,0,14.8,212,0,0,0,22.1,360.7,360.7,6,667.3,26.5,84,27.4,23.6
2025-01-31T14:20:00+05:30,2025-01-31 14:20:00,0,0,14.8,208,0,0,0,22.1,360.7,360.7,7,789.5,26.4,84,27.3,23.4
2025-01-31T14:15:00+05:30,2025-01-31 14:15:00,0,0,14.8,223,0,0,0,22.1,360.7,360.7,2,206.7,26.5,84,27.4,23.6
2025-01-31T14:10:00+05:30,2025-01-31 14:10:00,0,0,14.8,219,0,0,0,22.1,360.7,360.7,1,164.9,26.5,83,27.4,23.4
2025-01-31T14:05:00+05:30,2025-01-31 14:05:00,0,0,14.8,213,0,0,0,22.1,360.7,360.7,1,189.6,26.6,83,27.5,23.5
2025-01-31T14:00:00+05:30,2025-01-31 14:00:00,0,0,14.8,210,0,0,0,22.1,360.7,360.7,1,155,26.6,84,27.5,23.7
2025-01-31T13:55:00+05:30,2025-01-31 13:55:00,0,0,14.8,208,0,0,0,22.1,360.7,360.7,1,155.2,26.7,84,29.4,23.8
2025-01-31T13:50:00+05:30,2025-01-31 13:50:00,0,0,14.8,211,0,0,0,22.1,360.7,360.7,1,108.5,26.7,84,29.4,23.8
2025-01-31T13:45:00+05:30,2025-01-31 13:45:00,0,0,14.8,219,0,0,0,22.1,360.7,360.7,1,105.1,26.7,84,29.4,23.8
2025-01-31T13:40:00+05:30,2025-01-31 13:40:00,0,0,14.8,195,0,0,0,22.1,360.7,360.7,6,683.7,26.7,84,29.4,23.8
2025-01-31T13:35:00+05:30,2025-01-31 13:35:00,0,0,14.8,220,0,0,0,22.1,360.7,360.7,3,395.8,26.6,84,27.5,23.7
2025-01-31T13:30:00+05:30,2025-01-31 13:30:00,0,0,14.8,196,0,0,0,22.1,360.7,360.7,2,298.3,26.5,85,27.4,23.8
2025-01-31T13:25:00+05:30,2025-01-31 13:25:00,0,0,14.8,189,0,0,0,22.1,360.7,360.7,9,954.2,26.4,84,27.3,23.4
2025-01-31T13:20:00+05:30,2025-01-31 13:20:00,0,0,14.8,192,0,0,0,22.1,360.7,360.7,2,220.6,26.4,84,27.3,23.4
2025-01-31T13:15:00+05:30,2025-01-31 13:15:00,0,0,14.8,236,0,0,0,22.1,360.7,360.7,1,183.5,26.3,85,27.2,23.6
2025-01-31T13:10:00+05:30,2025-01-31 13:10:00,0,0,14.8,231,0,0,0,22.1,360.7,360.7,2,233.3,26.3,85,27.2,23.6
2025-01-31T13:05:00+05:30,2025-01-31 13:05:00,0,0,14.8,231,0,0,0,22.1,360.7,360.7,4,412,26.3,85,27.2,23.6
2025-01-31T13:00:00+05:30,2025-01-31 13:00:00,0,0,14.8,231,0,0,0,22.1,360.7,360.7,2,297.2,26.2,86,27.2,23.7
2025-01-31T12:55:00+05:30,2025-01-31 12:55:00,0,0,14.8,224,0,0,0,22.1,360.7,360.7,10,1053,26.2,86,27.2,23.7
2025-01-31T12:50:00+05:30,2025-01-31 12:50:00,2.6,5.5,14.8,224,0,0,0,22.1,360.7,360.7,5,540.4,26.1,86,27,23.6
2025-01-31T12:45:00+05:30,2025-01-31 12:45:00,0,0,14.8,187,0,0,0,22.1,360.7,360.7,3,358.1,26.2,87,27.2,23.9
2025-01-31T12:40:00+05:30,2025-01-31 12:40:00,0,0,14.8,160,0,0,0,22.1,360.7,360.7,2,255.2,26.1,87,27.1,23.8
2025-01-31T12:35:00+05:30,2025-01-31 12:35:00,5,11.1,14.8,103,0,0,0,22.1,360.7,360.7,3,313.6,26,88,26.9,23.8
2025-01-31T12:30:00+05:30,2025-01-31 12:30:00,0,0,0,239,0,0,0,22.1,360.7,360.7,4,416.4,25.8,88,26.7,23.6
2025-01-31T12:25:00+05:30,2025-01-31 12:25:00,0,0,0,244,0,0,0,22.1,360.7,360.7,4,420.6,25.7,88,26.7,23.6
2025-01-31T12:20:00+05:30,2025-01-31 12:20:00,0,0,0,247,0,0,0,22.1,360.7,360.7,5,572.1,25.7,89,26.7,23.8
2025-01-31T12:15:00+05:30,2025-01-31 12:15:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,251.4,25.7,89,26.7,23.8
2025-01-31T12:10:00+05:30,2025-01-31 12:10:00,0,0,0,247,0,0,0,22.1,360.7,360.7,1,187.5,25.6,89,26.6,23.7
2025-01-31T12:05:00+05:30,2025-01-31 12:05:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,277.4,25.6,89,26.6,23.7
2025-01-31T12:00:00+05:30,2025-01-31 12:00:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,213.4,25.6,89,26.6,23.7
2025-01-31T11:55:00+05:30,2025-01-31 11:55:00,0,0,0,247,0,0,0,22.1,360.7,360.7,3,353.9,25.5,89,26.4,23.6
2025-01-31T11:50:00+05:30,2025-01-31 11:50:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,256.9,25.5,89,26.4,23.6
2025-01-31T11:45:00+05:30,2025-01-31 11:45:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,237.1,25.4,89,26.3,23.4
2025-01-31T11:40:00+05:30,2025-01-31 11:40:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,267.3,25.5,89,26.4,23.6
2025-01-31T11:35:00+05:30,2025-01-31 11:35:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,270.6,25.4,89,26.3,23.4
2025-01-31T11:30:00+05:30,2025-01-31 11:30:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,273.6,25.4,89,26.3,23.4
2025-01-31T11:25:00+05:30,2025-01-31 11:25:00,0,0,0,247,0,0,0,22.1,360.7,360.7,3,327.8,25.4,89,26.3,23.4
2025-01-31T11:20:00+05:30,2025-01-31 11:20:00,0,0,0,247,0,0,0,22.1,360.7,360.7,3,312.1,25.3,89,26.2,23.3
2025-01-31T11:15:00+05:30,2025-01-31 11:15:00,0,0,0,247,0,0,0,22.1,360.7,360.7,2,302.2,25.3,89,26.2,23.3
2025-01-31T11:10:00+05:30,2025-01-31 11:10:00,0,0,0,158,0,0,0,22.1,360.7,360.7,2,256.6,25.2,89,26.1,23.3
2025-01-31T11:05:00+05:30,2025-01-31 11:05:00,0,0,0,60,0,0,0,22.1,360.7,360.7,2,292.3,25.2,89,26.1,23.3
2025-01-31T11:00:00+05:30,2025-01-31 11:00:00,0,0,0,341,0,0,0,22.1,360.7,360.7,2,296.3,25.2,89,26.1,23.3
2025-01-31T10:55:00+05:30,2025-01-31 10:55:00,0,0,0,5,0,0,0,22.1,360.7,360.7,2,252.8,25.1,89,26,23.2
2025-01-31T10:50:00+05:30,2025-01-31 10:50:00,0,0,0,19,0,0,0,22.1,360.7,360.7,2,270.2,25.1,89,26,23.2
2025-01-31T10:45:00+05:30,2025-01-31 10:45:00,0,0,0,2,0,0,0,22.1,360.7,360.7,1,125.2,25.1,89,26,23.2
2025-01-31T10:40:00+05:30,2025-01-31 10:40:00,0,0,0,5,0,0,0,22.1,360.7,360.7,1,131.5,25.1,89,26,23.2
2025-01-31T10:35:00+05:30,2025-01-31 10:35:00,0,0,0,31,0,0,0,22.1,360.7,360.7,1,171.1,25.1,89,26,23.2
2025-01-31T10:30:00+05:30,2025-01-31 10:30:00,0,0,0,29,0,0,0,22.1,360.7,360.7,2,238.4,25,90,25.9,23.2
2025-01-31T10:25:00+05:30,2025-01-31 10:25:00,0,0,0,28,0,0,0,22.1,360.7,360.7,2,252.7,25,90,25.9,23.2
2025-01-31T10:20:00+05:30,2025-01-31 10:20:00,0,0,0,46,0,0,0,22.1,360.7,360.7,2,300,24.9,90,25.8,23.1
2025-01-31T10:15:00+05:30,2025-01-31 10:15:00,0,0,0,17,0,0,0,22.1,360.7,360.7,2,300.3,24.9,90,25.8,23.1
2025-01-31T10:10:00+05:30,2025-01-31 10:10:00,0,0,0,59,0,0,0,22.1,360.7,360.7,3,341.1,24.9,90,25.8,23.1
2025-01-31T10:05:00+05:30,2025-01-31 10:05:00,0,0,0,36,0,0,0,22.1,360.7,360.7,1,199.7,24.8,90,25.7,23
2025-01-31T10:00:00+05:30,2025-01-31 10:00:00,0,0,0,39,0,0,0,22.1,360.7,360.7,1,157.5,24.8,90,25.7,23
2025-01-31T09:55:00+05:30,2025-01-31 09:55:00,0,0,0,176,0,0,0,22.1,360.7,360.7,1,194.4,24.8,90,25.7,23
2025-01-31T09:50:00+05:30,2025-01-31 09:50:00,0,0,0,55,0,0,0,22.1,360.7,360.7,1,116.5,24.8,90,25.7,23
2025-01-31T09:45:00+05:30,2025-01-31 09:45:00,0,0,0,55,0,0,0,22.1,360.7,360.7,1,154.5,24.8,90,25.7,23
2025-01-31T09:40:00+05:30,2025-01-31 09:40:00,0,0,0,243,0,0,0,22.1,360.7,360.7,1,154.7,24.7,90,25.6,22.9
2025-01-31T09:35:00+05:30,2025-01-31 09:35:00,0,0,0,342,0,0,0,22.1,360.7,360.7,1,202.5,24.7,90,25.6,22.9
2025-01-31T09:30:00+05:30,2025-01-31 09:30:00,0,0,0,287,0,0,0,22.1,360.7,360.7,1,162.1,24.7,90,25.6,22.9
2025-01-31T09:25:00+05:30,2025-01-31 09:25:00,0,0,0,38,0,0,0,22.1,360.7,360.7,1,203.5,24.7,90,25.6,22.9
2025-01-31T09:20:00+05:30,2025-01-31 09:20:00,0,0,0,9,0,0,0,22.1,360.7,360.7,1,115.5,24.6,90,25.5,22.8
2025-01-31T09:15:00+05:30,2025-01-31 09:15:00,0,0,0,38,0,0,0,22.1,360.7,360.7,1,176.3,24.6,90,25.5,22.8
2025-01-31T09:10:00+05:30,2025-01-31 09:10:00,0,0,0,82,0,0,0,22.1,360.7,360.7,1,157.7,24.6,90,25.5,22.8
2025-01-31T09:05:00+05:30,2025-01-31 09:05:00,0,0,0,78,0,0,0,22.1,360.7,360.7,1,152.2,24.6,90,25.5,22.8
2025-01-31T09:00:00+05:30,2025-01-31 09:00:00,0,0,0,40,0,0,0,22.1,360.7,360.7,1,160.4,24.6,90,25.5,22.8
