"Date","Simple Date","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 1 Temperature (°C)","Sensor 1 Humidity (%)","Sensor 1 Feels Like (°C)","Sensor 1 Dew Point (°C)"
2025-03-31T22:55:00+05:30,2025-03-31 22:55:00,0,0,11.1,190,0,3,3,3,141.5,559.3,0,0,26.7,82,29.3,23.4
2025-03-31T22:50:00+05:30,2025-03-31 22:50:00,0,0,11.1,191,0,3,3,3,141.5,559.3,0,0,26.7,82,29.3,23.4
2025-03-31T22:45:00+05:30,2025-03-31 22:45:00,0,0,11.1,191,0,3,3,3,141.5,559.3,0,0,26.7,82,29.3,23.4
2025-03-31T22:40:00+05:30,2025-03-31 22:40:00,0,0,11.1,191,0,3,3,3,141.5,559.3,0,0,26.7,82,29.3,23.4
2025-03-31T22:35:00+05:30,2025-03-31 22:35:00,0,0,11.1,190,0,3,3,3,141.5,559.3,0,0,26.8,82,29.4,23.4
2025-03-31T22:30:00+05:30,2025-03-31 22:30:00,0,0,11.1,190,0,3,3,3,141.5,559.3,0,0,26.8,81,29.3,23.2
2025-03-31T22:25:00+05:30,2025-03-31 22:25:00,0,0,11.1,190,0,3,3,3,141.5,559.3,0,0,26.8,81,29.3,23.2
2025-03-31T22:20:00+05:30,2025-03-31 22:20:00,0,0,11.1,190,0,3,3,3,141.5,559.3,0,0,26.8,81,29.3,23.2
2025-03-31T22:15:00+05:30,2025-03-31 22:15:00,0,0,11.1,190,0,3,3,3,141.5,559.3,0,0,26.8,81,29.3,23.2
2025-03-31T22:10:00+05:30,2025-03-31 22:10:00,0,0,11.1,188,0,3,3,3,141.5,559.3,0,0,26.9,81,29.6,23.3
2025-03-31T22:05:00+05:30,2025-03-31 22:05:00,0,0,11.1,118,0,3,3,3,141.5,559.3,0,0,26.9,81,29.6,23.3
2025-03-31T22:00:00+05:30,2025-03-31 22:00:00,0,0,11.1,104,0,3,3,3,141.5,559.3,0,0,26.9,81,29.6,23.3
2025-03-31T21:55:00+05:30,2025-03-31 21:55:00,0,0,11.1,43,0,3,3,3,141.5,559.3,0,0,26.9,81,29.6,23.3
2025-03-31T21:50:00+05:30,2025-03-31 21:50:00,0,0,11.1,44,0,3,3,3,141.5,559.3,0,0,26.9,81,29.6,23.3
2025-03-31T21:45:00+05:30,2025-03-31 21:45:00,0,0,11.1,43,0,3,3,3,141.5,559.3,0,0,26.9,81,29.6,23.3
2025-03-31T21:40:00+05:30,2025-03-31 21:40:00,0,0,11.1,46,0,3,3,3,141.5,559.3,0,0,26.9,80,29.5,23.1
2025-03-31T21:35:00+05:30,2025-03-31 21:35:00,0,0,11.1,45,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T21:30:00+05:30,2025-03-31 21:30:00,0,0,11.1,51,0,3,3,3,141.5,559.3,0,0,26.9,80,29.5,23.1
2025-03-31T21:25:00+05:30,2025-03-31 21:25:00,0,0,11.1,65,0,3,3,3,141.5,559.3,0,0,26.9,80,29.5,23.1
2025-03-31T21:20:00+05:30,2025-03-31 21:20:00,0,0,11.1,119,0,3,3,3,141.5,559.3,0,0,26.9,80,29.5,23.1
2025-03-31T21:15:00+05:30,2025-03-31 21:15:00,0,0,11.1,156,0,3,3,3,141.5,559.3,0,0,26.9,80,29.5,23.1
2025-03-31T21:10:00+05:30,2025-03-31 21:10:00,0,0,11.1,99,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T21:05:00+05:30,2025-03-31 21:05:00,0,0,11.1,129,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T21:00:00+05:30,2025-03-31 21:00:00,0,0,11.1,34,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T20:55:00+05:30,2025-03-31 20:55:00,0,0,11.1,6,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T20:50:00+05:30,2025-03-31 20:50:00,0,0,11.1,109,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T20:45:00+05:30,2025-03-31 20:45:00,0,0,11.1,26,0,3,3,3,141.5,559.3,0,0,27,80,29.7,23.2
2025-03-31T20:40:00+05:30,2025-03-31 20:40:00,0,0,11.1,157,0,3,3,3,141.5,559.3,0,0,27.1,80,30,23.3
2025-03-31T20:35:00+05:30,2025-03-31 20:35:00,0,0,11.1,129,0,3,3,3,141.5,559.3,0,0,27.1,80,30,23.3
2025-03-31T20:30:00+05:30,2025-03-31 20:30:00,0,0,11.1,11,0,3,3,3,141.5,559.3,0,0,27.1,80,30,23.3
2025-03-31T20:25:00+05:30,2025-03-31 20:25:00,0,0,11.1,84,0,3,3,3,141.5,559.3,0,0,27.1,80,30,23.3
2025-03-31T20:20:00+05:30,2025-03-31 20:20:00,0,0,11.1,37,0,3,3,3,141.5,559.3,0,0,27.1,81,30.1,23.6
2025-03-31T20:15:00+05:30,2025-03-31 20:15:00,0,0,11.1,46,0,3,3,3,141.5,559.3,0,0,27.2,81,30.3,23.7
2025-03-31T20:10:00+05:30,2025-03-31 20:10:00,0,0,11.1,52,0,3,3,3,141.5,559.3,0,0,27.2,81,30.3,23.7
2025-03-31T20:05:00+05:30,2025-03-31 20:05:00,0,0,11.1,88,0,3,3,3,141.5,559.3,0,0,27.2,81,30.3,23.7
2025-03-31T20:00:00+05:30,2025-03-31 20:00:00,0,0,11.1,305,0,3,3,3,141.5,559.3,0,0,27.2,81,30.3,23.7
2025-03-31T19:55:00+05:30,2025-03-31 19:55:00,0,0,11.1,311,0,3,3,3,141.5,559.3,0,0,27.2,80,30.2,23.4
2025-03-31T19:50:00+05:30,2025-03-31 19:50:00,0,0,11.1,325,0,3,3,3,141.5,559.3,0,0,27.3,80,30.4,23.5
2025-03-31T19:45:00+05:30,2025-03-31 19:45:00,0,0,11.1,49,0,3,3,3,141.5,559.3,0,0,27.3,80,30.4,23.5
2025-03-31T19:40:00+05:30,2025-03-31 19:40:00,0,0,11.1,17,0.5,3,3,3,141.5,559.3,0,0,27.3,80,30.4,23.5
2025-03-31T19:35:00+05:30,2025-03-31 19:35:00,0,0,11.1,9,2.5,3,3,3,141.5,559.3,0,0,27.4,80,30.6,23.6
2025-03-31T19:30:00+05:30,2025-03-31 19:30:00,0,0,11.1,144,3,3,3,3,141.5,559.3,0,0,27.4,80,30.6,23.6
2025-03-31T19:25:00+05:30,2025-03-31 19:25:00,0,0,11.1,105,3,3,3,3,141.5,559.3,0,0,27.5,80,30.9,23.7
2025-03-31T19:20:00+05:30,2025-03-31 19:20:00,0,0,11.1,47,3,3,3,3,141.5,559.3,0,0,27.5,80,30.9,23.7
2025-03-31T19:15:00+05:30,2025-03-31 19:15:00,0,0,11.1,352,3,3,3,3,141.5,559.3,0,0,27.6,80,31.2,23.8
2025-03-31T19:10:00+05:30,2025-03-31 19:10:00,0,0,11.1,15,3,3,3,3,141.5,559.3,0,0,27.6,80,31.2,23.8
2025-03-31T19:05:00+05:30,2025-03-31 19:05:00,0,0,11.1,336,3,3,3,3,141.5,559.3,0,0,27.6,79,31,23.6
2025-03-31T19:00:00+05:30,2025-03-31 19:00:00,0,0,11.1,337,3,3,3,3,141.5,559.3,0,0,27.7,79,31.3,23.7
2025-03-31T18:55:00+05:30,2025-03-31 18:55:00,0,0,11.1,334,3,3,3,3,141.5,559.3,0,0,27.7,78,31.2,23.5
2025-03-31T18:50:00+05:30,2025-03-31 18:50:00,0.3,1.8,11.1,325,3,3,3,3,141.5,559.3,0,0,27.8,77,31.1,23.4
2025-03-31T18:45:00+05:30,2025-03-31 18:45:00,0,0,11.1,323,2.8,2.8,2.8,2.8,141.2,559.3,0,0,27.8,76,31,23.2
2025-03-31T18:40:00+05:30,2025-03-31 18:40:00,0,0,11.1,284,0.5,0.5,0.5,0.5,138.9,557,0,0,27.9,75,31.1,23.1
2025-03-31T18:35:00+05:30,2025-03-31 18:35:00,0,0,11.1,279,0,0,0,0,138.4,556.5,0,0,27.9,75,31.1,23.1
2025-03-31T18:30:00+05:30,2025-03-31 18:30:00,0,0,11.1,279,0,0,0,0,138.4,556.5,0,0,27.9,75,31.1,23.1
2025-03-31T18:25:00+05:30,2025-03-31 18:25:00,0,0,11.1,279,0,0,0,0,138.4,556.5,0,0.1,28,75,31.3,23.2
2025-03-31T18:20:00+05:30,2025-03-31 18:20:00,0,0,11.1,279,0,0,0,0,138.4,556.5,0,0.5,28,75,31.3,23.2
2025-03-31T18:15:00+05:30,2025-03-31 18:15:00,0,0,11.1,279,0,0,0,0,138.4,556.5,0,1.4,28,74,31.2,22.9
2025-03-31T18:10:00+05:30,2025-03-31 18:10:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,3.4,28,74,31.2,22.9
2025-03-31T18:05:00+05:30,2025-03-31 18:05:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,6.7,28.1,74,31.4,23
2025-03-31T18:00:00+05:30,2025-03-31 18:00:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,11.8,28.1,74,31.4,23
2025-03-31T17:55:00+05:30,2025-03-31 17:55:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,18.6,28.1,74,31.4,23
2025-03-31T17:50:00+05:30,2025-03-31 17:50:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,26.1,28.1,74,31.4,23
2025-03-31T17:45:00+05:30,2025-03-31 17:45:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,35.6,28.1,74,31.4,23
2025-03-31T17:40:00+05:30,2025-03-31 17:40:00,0,0,11.1,249,0,0,0,0,138.4,556.5,0,46.6,28.2,73,31.6,22.9
2025-03-31T17:35:00+05:30,2025-03-31 17:35:00,0,0,11.1,250,0,0,0,0,138.4,556.5,0,52.3,28.2,73,31.6,22.9
2025-03-31T17:30:00+05:30,2025-03-31 17:30:00,0,0,11.1,250,0,0,0,0,138.4,556.5,0,55.8,28.2,73,31.6,22.9
2025-03-31T17:25:00+05:30,2025-03-31 17:25:00,0,0,11.1,251,0,0,0,0,138.4,556.5,0,63.7,28.3,73,31.7,22.9
2025-03-31T17:24:00+05:30,2025-03-31 17:24:00,0.6,1.8,11.1,226,0,0,0,0,138.4,556.5,0,65.8,28.3,73,31.7,22.9
2025-03-31T14:40:00+05:30,2025-03-31 14:40:00,2.1,5.5,11.1,150,0,0,0,0,138.4,556.5,4,479.5,28.1,75,31.6,23.3
2025-03-31T14:20:00+05:30,2025-03-31 14:20:00,0,0,11.1,23,0,0,0,0,138.4,556.5,4,438.9,27.9,75,31.1,23.1
2025-03-31T14:15:00+05:30,2025-03-31 14:15:00,3.2,3.5,11.1,92,0,0,0,0,138.4,556.5,3,320.1,27.9,76,31.3,23.3
2025-03-31T14:12:00+05:30,2025-03-31 14:12:00,2.9,5.5,11.1,346,0,0,0,0,138.4,556.5,2,290.8,27.9,76,31.3,23.3
2025-03-31T14:05:00+05:30,2025-03-31 14:05:00,1.1,3.5,11.1,51,0,0,0,0,138.4,556.5,2,283.1,27.9,76,31.3,23.3
2025-03-31T14:00:00+05:30,2025-03-31 14:00:00,0,0,11.1,39,0,0,0,0,138.4,556.5,2,301.6,27.8,76,31,23.2
2025-03-31T13:55:00+05:30,2025-03-31 13:55:00,0,0,11.1,104,0,0,0,0,138.4,556.5,1,173.3,27.8,76,31,23.2
2025-03-31T13:50:00+05:30,2025-03-31 13:50:00,0.3,1.8,11.1,140,0,0,0,0,138.4,556.5,1,134,27.9,75,31.1,23.1
2025-03-31T13:45:00+05:30,2025-03-31 13:45:00,0,0,11.1,146,0,0,0,0,138.4,556.5,0,80.8,27.9,75,31.1,23.1
2025-03-31T13:40:00+05:30,2025-03-31 13:40:00,2.1,3.5,11.1,143,0,0,0,0,138.4,556.5,0,93.9,27.9,75,31.1,23.1
2025-03-31T13:35:00+05:30,2025-03-31 13:35:00,0,0,11.1,107,0,0,0,0,138.4,556.5,1,126.6,27.9,75,31.1,23.1
2025-03-31T13:30:00+05:30,2025-03-31 13:30:00,2.6,5.5,11.1,149,0,0,0,0,138.4,556.5,1,128.4,27.9,75,31.1,23.1
2025-03-31T13:25:00+05:30,2025-03-31 13:25:00,0,0,11.1,177,0,0,0,0,138.4,556.5,1,157.5,28,74,31.2,22.9
2025-03-31T13:20:00+05:30,2025-03-31 13:20:00,0,0,11.1,176,0,0,0,0,138.4,556.5,1,158.6,28,74,31.2,22.9
2025-03-31T13:15:00+05:30,2025-03-31 13:15:00,0,0,11.1,194,0,0,0,0,138.4,556.5,1,137.8,28,75,31.3,23.2
2025-03-31T13:10:00+05:30,2025-03-31 13:10:00,0.3,1.8,11.1,162,0,0,0,0,138.4,556.5,1,126.7,28,75,31.3,23.2
2025-03-31T13:05:00+05:30,2025-03-31 13:05:00,0.3,1.8,11.1,160,0,0,0,0,138.4,556.5,1,109.6,28,75,31.3,23.2
2025-03-31T13:00:00+05:30,2025-03-31 13:00:00,0,0,11.1,130,0,0,0,0,138.4,556.5,1,106.7,28,75,31.3,23.2
2025-03-31T12:55:00+05:30,2025-03-31 12:55:00,0,0,11.1,120,0,0,0,0,138.4,556.5,1,136.8,28,75,31.3,23.2
2025-03-31T12:50:00+05:30,2025-03-31 12:50:00,0,0,11.1,106,0,0,0,0,138.4,556.5,1,163.4,28,75,31.3,23.2
2025-03-31T12:45:00+05:30,2025-03-31 12:45:00,2.1,3.5,11.1,85,0,0,0,0,138.4,556.5,1,163,28.1,75,31.6,23.3
2025-03-31T12:40:00+05:30,2025-03-31 12:40:00,1.1,1.8,11.1,93,0,0,0,0,138.4,556.5,1,174.9,28.1,75,31.6,23.3
2025-03-31T12:35:00+05:30,2025-03-31 12:35:00,4.7,5.5,11.1,193,0,0,0,0,138.4,556.5,1,164.8,28.1,75,31.6,23.3
2025-03-31T12:30:00+05:30,2025-03-31 12:30:00,3.5,3.5,11.1,27,0,0,0,0,138.4,556.5,1,172.5,28.2,75,31.8,23.3
2025-03-31T12:25:00+05:30,2025-03-31 12:25:00,0,0,11.1,126,0,0,0,0,138.4,556.5,1,188.9,28.2,74,31.7,23.1
2025-03-31T12:20:00+05:30,2025-03-31 12:20:00,0.3,1.8,11.1,138,0,0,0,0,138.4,556.5,2,214.3,28.2,74,31.7,23.1
2025-03-31T12:15:00+05:30,2025-03-31 12:15:00,0,0,11.1,138,0,0,0,0,138.4,556.5,2,223.7,28.2,75,31.8,23.3
2025-03-31T12:10:00+05:30,2025-03-31 12:10:00,0,0,11.1,142,0,0,0,0,138.4,556.5,2,227.9,28.2,75,31.8,23.3
2025-03-31T12:05:00+05:30,2025-03-31 12:05:00,3.5,5.5,11.1,132,0,0,0,0,138.4,556.5,4,433,28.2,76,32,23.6
2025-03-31T12:00:00+05:30,2025-03-31 12:00:00,1.1,1.8,7.2,111,0,0,0,0,138.4,556.5,3,385.2,28.1,76,31.8,23.4
2025-03-31T11:55:00+05:30,2025-03-31 11:55:00,0,0,7.2,110,0,0,0,0,138.4,556.5,7,753.8,28,76,31.5,23.4
2025-03-31T11:50:00+05:30,2025-03-31 11:50:00,0,0,7.2,109,0,0,0,0,138.4,556.5,8,872.3,27.9,76,31.3,23.3
2025-03-31T11:45:00+05:30,2025-03-31 11:45:00,0,0,7.2,109,0,0,0,0,138.4,556.5,3,391.6,27.9,76,31.3,23.3
2025-03-31T11:40:00+05:30,2025-03-31 11:40:00,0,0,7.2,109,0,0,0,0,138.4,556.5,3,321.6,27.9,76,31.3,23.3
2025-03-31T11:35:00+05:30,2025-03-31 11:35:00,0,0,7.2,110,0,0,0,0,138.4,556.5,6,700.2,27.8,77,31.1,23.4
2025-03-31T11:30:00+05:30,2025-03-31 11:30:00,0,0,7.2,89,0,0,0,0,138.4,556.5,7,754.4,27.8,77,31.1,23.4
2025-03-31T11:25:00+05:30,2025-03-31 11:25:00,0,0,7.2,89,0,0,0,0,138.4,556.5,2,307.1,27.7,77,31,23.3
2025-03-31T11:20:00+05:30,2025-03-31 11:20:00,0,0,7.2,89,0,0,0,0,138.4,556.5,2,271.2,27.7,77,31,23.3
2025-03-31T11:15:00+05:30,2025-03-31 11:15:00,0,0,7.2,85,0,0,0,0,138.4,556.5,2,238.4,27.7,77,31,23.3
2025-03-31T11:10:00+05:30,2025-03-31 11:10:00,1.8,3.5,7.2,87,0,0,0,0,138.4,556.5,2,239.2,27.7,77,31,23.3
2025-03-31T11:05:00+05:30,2025-03-31 11:05:00,0.6,1.8,7.2,37,0,0,0,0,138.4,556.5,2,234.8,27.8,77,31.1,23.4
2025-03-31T11:00:00+05:30,2025-03-31 11:00:00,0.6,1.8,7.2,302,0,0,0,0,138.4,556.5,2,301.2,27.7,77,31,23.3
2025-03-31T10:55:00+05:30,2025-03-31 10:55:00,0,0,7.2,302,0,0,0,0,138.4,556.5,3,361.7,27.7,78,31.2,23.5
2025-03-31T10:50:00+05:30,2025-03-31 10:50:00,0,0,7.2,302,0,0,0,0,138.4,556.5,3,388,27.6,78,30.9,23.4
2025-03-31T10:45:00+05:30,2025-03-31 10:45:00,0,0,7.2,244,0,0,0,0,138.4,556.5,5,548.5,27.6,77,30.8,23.2
2025-03-31T10:40:00+05:30,2025-03-31 10:40:00,1.4,1.8,7.2,244,0,0,0,0,138.4,556.5,6,694.3,27.5,78,30.7,23.3
2025-03-31T10:35:00+05:30,2025-03-31 10:35:00,0.3,1.8,5.5,246,0,0,0,0,138.4,556.5,7,758.9,27.4,78,30.4,23.2
2025-03-31T10:30:00+05:30,2025-03-31 10:30:00,0.3,1.8,5.5,245,0,0,0,0,138.4,556.5,6,655.7,27.3,77,30.1,22.9
2025-03-31T10:25:00+05:30,2025-03-31 10:25:00,1.4,3.5,5.5,245,0,0,0,0,138.4,556.5,3,396.3,27.3,78,30.2,23.1
2025-03-31T10:20:00+05:30,2025-03-31 10:20:00,0.3,1.8,5.5,246,0,0,0,0,138.4,556.5,6,655.9,27.2,79,30.1,23.3
2025-03-31T10:15:00+05:30,2025-03-31 10:15:00,0,0,5.5,246,0,0,0,0,138.4,556.5,6,712.8,27.2,78,30.1,23.1
2025-03-31T10:10:00+05:30,2025-03-31 10:10:00,1.1,1.8,5.5,246,0,0,0,0,138.4,556.5,6,684.5,27.1,78,29.8,22.9
2025-03-31T10:05:00+05:30,2025-03-31 10:05:00,0,0,5.5,246,0,0,0,0,138.4,556.5,6,686.9,27,79,29.7,23.1
2025-03-31T10:00:00+05:30,2025-03-31 10:00:00,1.4,1.8,5.5,246,0,0,0,0,138.4,556.5,6,685.6,26.9,79,29.4,22.9
2025-03-31T09:55:00+05:30,2025-03-31 09:55:00,0,0,5.5,246,0,0,0,0,138.4,556.5,7,725.8,26.8,80,29.3,23.1
2025-03-31T09:50:00+05:30,2025-03-31 09:50:00,0,0,5.5,246,0,0,0,0,138.4,556.5,6,713.6,26.7,81,29.2,23.2
2025-03-31T09:45:00+05:30,2025-03-31 09:45:00,0,0,5.5,246,0,0,0,0,138.4,556.5,6,693.7,26.6,81,27.4,23.1
2025-03-31T09:40:00+05:30,2025-03-31 09:40:00,0,0,5.5,244,0,0,0,0,138.4,556.5,6,684.3,26.5,81,27.3,22.9
2025-03-31T09:35:00+05:30,2025-03-31 09:35:00,2.1,3.5,5.5,243,0,0,0,0,138.4,556.5,6,654.4,26.5,81,27.3,22.9
2025-03-31T09:30:00+05:30,2025-03-31 09:30:00,0.6,1.8,5.5,240,0,0,0,0,138.4,556.5,6,631.2,26.4,81,27.2,22.8
2025-03-31T09:25:00+05:30,2025-03-31 09:25:00,0,0,3.5,223,0,0,0,0,138.4,556.5,5,609.6,26.3,82,27.1,22.9
2025-03-31T09:20:00+05:30,2025-03-31 09:20:00,0,0,3.5,223,0,0,0,0,138.4,556.5,5,545.8,26.2,82,27.1,22.9
2025-03-31T09:15:00+05:30,2025-03-31 09:15:00,0,0,3.5,223,0,0,0,0,138.4,556.5,3,394.2,26.2,82,27.1,22.9
2025-03-31T09:10:00+05:30,2025-03-31 09:10:00,0,0,0,222,0,0,0,0,138.4,556.5,3,325.4,26.1,82,26.9,22.8
2025-03-31T09:05:00+05:30,2025-03-31 09:05:00,0,0,0,222,0,0,0,0,138.4,556.5,2,256.9,26.1,82,26.9,22.8
2025-03-31T09:00:00+05:30,2025-03-31 09:00:00,0,0,0,222,0,0,0,0,138.4,556.5,3,315.4,26,82,26.8,22.7
2025-03-31T08:55:00+05:30,2025-03-31 08:55:00,0,0,0,223,0,0,0,0,138.4,556.5,3,370.8,26,82,26.8,22.7
2025-03-31T08:50:00+05:30,2025-03-31 08:50:00,0,0,0,223,0,0,0,0,138.4,556.5,3,408.8,25.9,82,26.7,22.6
2025-03-31T08:45:00+05:30,2025-03-31 08:45:00,0,0,0,223,0,0,0,0,138.4,556.5,3,349.3,25.9,83,26.7,22.8
2025-03-31T08:40:00+05:30,2025-03-31 08:40:00,0,0,0,223,0,0,0,0,138.4,556.5,3,333.4,25.8,83,26.6,22.7
2025-03-31T08:35:00+05:30,2025-03-31 08:35:00,0,0,0,304,0,0,0,0,138.4,556.5,2,246.3,25.8,83,26.6,22.7
2025-03-31T08:30:00+05:30,2025-03-31 08:30:00,0,0,0,304,0,0,0,0,138.4,556.5,2,251.1,25.7,83,26.5,22.6
2025-03-31T08:25:00+05:30,2025-03-31 08:25:00,0,0,0,295,0,0,0,0,138.4,556.5,2,221.6,25.6,83,26.4,22.5
2025-03-31T08:20:00+05:30,2025-03-31 08:20:00,0,0,0,284,0,0,0,0,138.4,556.5,2,279.4,25.6,83,26.4,22.5
2025-03-31T08:15:00+05:30,2025-03-31 08:15:00,0,0,0,280,0,0,0,0,138.4,556.5,2,286.8,25.5,83,26.3,22.4
2025-03-31T08:10:00+05:30,2025-03-31 08:10:00,0,0,0,291,0,0,0,0,138.4,556.5,2,240.2,25.4,83,26.2,22.3
2025-03-31T08:05:00+05:30,2025-03-31 08:05:00,0,0,0,284,0,0,0,0,138.4,556.5,2,293.5,25.4,83,26.2,22.3
2025-03-31T08:00:00+05:30,2025-03-31 08:00:00,0,0,0,293,0,0,0,0,138.4,556.5,2,229.3,25.3,83,26.1,22.2
2025-03-31T07:55:00+05:30,2025-03-31 07:55:00,0,0,0,301,0,0,0,0,138.4,556.5,2,230.5,25.3,83,26.1,22.2
2025-03-31T07:50:00+05:30,2025-03-31 07:50:00,0,0,0,293,0,0,0,0,138.4,556.5,1,195,25.2,83,25.9,22.1
2025-03-31T07:45:00+05:30,2025-03-31 07:45:00,0,0,0,298,0,0,0,0,138.4,556.5,1,174.2,25.1,83,25.8,22
2025-03-31T07:40:00+05:30,2025-03-31 07:40:00,0,0,0,300,0,0,0,0,138.4,556.5,1,135,25.1,83,25.8,22
2025-03-31T07:35:00+05:30,2025-03-31 07:35:00,0,0,0,298,0,0,0,0,138.4,556.5,1,121.4,25,83,25.7,21.9
2025-03-31T07:30:00+05:30,2025-03-31 07:30:00,0,0,0,278,0,0,0,0,138.4,556.5,1,103.2,25,83,25.7,21.9
2025-03-31T07:25:00+05:30,2025-03-31 07:25:00,0,0,0,250,0,0,0,0,138.4,556.5,0,74.1,25,83,25.7,21.9
2025-03-31T07:20:00+05:30,2025-03-31 07:20:00,0,0,0,250,0,0,0,0,138.4,556.5,0,52.7,25,83,25.7,21.9
2025-03-31T07:15:00+05:30,2025-03-31 07:15:00,0,0,0,250,0,0,0,0,138.4,556.5,0,44.3,25,82,25.7,21.7
2025-03-31T07:10:00+05:30,2025-03-31 07:10:00,0,0,0,250,0,0,0,0,138.4,556.5,0,38.4,25,82,25.7,21.7
2025-03-31T07:05:00+05:30,2025-03-31 07:05:00,0,0,0,251,0,0,0,0,138.4,556.5,0,36.4,25,82,25.7,21.7
2025-03-31T07:00:00+05:30,2025-03-31 07:00:00,0,0,0,251,0,0,0,0,138.4,556.5,0,34.4,25,82,25.7,21.7
2025-03-31T06:55:00+05:30,2025-03-31 06:55:00,0,0,0,251,0,0,0,0,138.4,556.5,0,34.5,25,82,25.7,21.7
2025-03-31T06:50:00+05:30,2025-03-31 06:50:00,0,0,0,251,0,0,0,0,138.4,556.5,0,34.3,25,82,25.7,21.7
2025-03-31T06:45:00+05:30,2025-03-31 06:45:00,0,0,0,251,0,0,0,0,138.4,556.5,0,31.7,25,82,25.7,21.7
2025-03-31T06:40:00+05:30,2025-03-31 06:40:00,0,0,0,251,0,0,0,0,138.4,556.5,0,26.5,25,81,25.7,21.5
2025-03-31T06:35:00+05:30,2025-03-31 06:35:00,0,0,0,251,0,0,0,0,138.4,556.5,0,19.1,25,81,25.7,21.5
2025-03-31T06:30:00+05:30,2025-03-31 06:30:00,0,0,0,251,0,0,0,0,138.4,556.5,0,14.4,25,81,25.7,21.5
2025-03-31T06:25:00+05:30,2025-03-31 06:25:00,0,0,0,251,0,0,0,0,138.4,556.5,0,11.3,25,81,25.7,21.5
2025-03-31T06:20:00+05:30,2025-03-31 06:20:00,0,0,0,251,0,0,0,0,138.4,556.5,0,7.9,25.1,81,25.8,21.6
2025-03-31T06:15:00+05:30,2025-03-31 06:15:00,0,0,0,251,0,0,0,0,138.4,556.5,0,5.4,25,81,25.7,21.5
2025-03-31T06:10:00+05:30,2025-03-31 06:10:00,0,0,0,251,0,0,0,0,138.4,556.5,0,3,25.1,81,25.8,21.6
