"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Absolute Pressure (hPa)","Outdoor Battery","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-06-21T12:25:00+05:30,2025-06-21 12:25:00,33.2,40.8,24.9,11.6,13,16.6,45,0,0,0,0,0.3,3334.4,1015.1,62,7,788,32.7,62,1008.4,1,1,39.5,24.4
2025-06-21T12:20:00+05:30,2025-06-21 12:20:00,33.7,43.1,25.9,5,11.1,16.6,73,0,0,0,0,0.3,3334.4,1015.1,64,7,787.8,32.7,62,1008.4,1,1,39.5,24.4
2025-06-21T12:15:00+05:30,2025-06-21 12:15:00,33.4,42.5,25.9,6.4,9.3,16.6,62,0,0,0,0,0.3,3334.4,1015.9,65,7,788,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T12:10:00+05:30,2025-06-21 12:10:00,33.2,41.6,25.5,11.1,16.6,16.6,107,0,0,0,0,0.3,3334.4,1015.9,64,7,782.1,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T12:05:00+05:30,2025-06-21 12:05:00,32.5,40,25,8.7,11.1,14.8,86,0,0,0,0,0.3,3334.4,1015.9,65,7,787.9,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T12:00:00+05:30,2025-06-21 12:00:00,32.7,41,25.5,8.7,11.1,14.8,53,0,0,0,0,0.3,3334.4,1015.9,66,7,787.9,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:55:00+05:30,2025-06-21 11:55:00,32.7,41.4,25.8,6.1,9.3,14.8,64,0,0,0,0,0.3,3334.4,1015.9,67,7,786.4,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:50:00+05:30,2025-06-21 11:50:00,33.1,41.7,25.6,5,7.2,14.8,70,0,0,0,0,0.3,3334.4,1015.9,65,7,779.2,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:45:00+05:30,2025-06-21 11:45:00,33.3,42.2,25.8,3.2,7.2,14.8,54,0,0,0,0,0.3,3334.4,1015.9,65,7,779.9,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:40:00+05:30,2025-06-21 11:40:00,32.7,41,25.5,1.8,3.5,14.8,45,0,0,0,0,0.3,3334.4,1015.9,66,7,779.9,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:35:00+05:30,2025-06-21 11:35:00,32.9,41.5,25.7,4,5.5,14.8,17,0,0,0,0,0.3,3334.4,1015.9,66,7,778.6,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:30:00+05:30,2025-06-21 11:30:00,33.2,43.3,26.5,5,7.2,14.8,358,0,0,0,0,0.3,3334.4,1015.9,68,7,773.5,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:25:00+05:30,2025-06-21 11:25:00,33.3,43.5,26.6,2.9,3.5,14.8,41,0,0,0,0,0.3,3334.4,1015.9,68,7,765.2,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:20:00+05:30,2025-06-21 11:20:00,32.9,43.1,26.7,4.7,5.5,14.8,132,0,0,0,0,0.3,3334.4,1015.9,70,7,765.3,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:15:00+05:30,2025-06-21 11:15:00,32.8,40.8,25.3,4,5.5,14.8,30,0,0,0,0,0.3,3334.4,1015.9,65,7,762.2,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:10:00+05:30,2025-06-21 11:10:00,32.9,42.7,26.4,0.6,1.8,14.8,338,0,0,0,0,0.3,3334.4,1015.9,69,7,760.2,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:05:00+05:30,2025-06-21 11:05:00,32.7,41.4,25.8,4.7,7.2,14.8,55,0,0,0,0,0.3,3334.4,1015.9,67,7,755.9,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T11:00:00+05:30,2025-06-21 11:00:00,32.3,40.9,25.8,6.4,9.3,14.8,68,0,0,0,0,0.3,3334.4,1015.9,69,7,749.3,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T10:55:00+05:30,2025-06-21 10:55:00,32.8,42.4,26.3,3.2,5.5,14.8,43,0,0,0,0,0.3,3334.4,1015.9,69,7,748,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T10:50:00+05:30,2025-06-21 10:50:00,32.5,41.9,26.3,8.7,9.3,14.8,26,0,0,0,0,0.3,3334.4,1015.9,70,7,736.7,32.3,66,1009.2,1,1,39.8,25.1
2025-06-21T10:45:00+05:30,2025-06-21 10:45:00,32.3,41.6,26.3,6.1,7.2,14.8,25,0,0,0,0,0.3,3334.4,1015.9,71,7,729.3,32.3,66,1009.2,1,1,39.8,25.1
