"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Absolute Pressure (hPa)","Outdoor Battery","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-05-31T23:55:00+05:30,2025-05-31 23:55:00,27.4,32.4,25.8,0,0,21.9,17,0,0,0,0,0.9,3334.1,1014.9,91,0,0,31.3,69,1008.5,1,1,38.1,24.9
2025-05-31T23:50:00+05:30,2025-05-31 23:50:00,27.5,32.7,25.9,0,0,21.9,2,0,0,0,0,0.9,3334.1,1015.2,91,0,0,31.3,69,1008.8,1,1,38.1,24.9
2025-05-31T23:45:00+05:30,2025-05-31 23:45:00,27.6,33,26,0,0,21.9,345,0,0,0,0,0.9,3334.1,1015.1,91,0,0,31.3,69,1008.7,1,1,38.1,24.9
2025-05-31T23:40:00+05:30,2025-05-31 23:40:00,27.6,33,26,0,0,21.9,357,0,0,0,0,0.9,3334.1,1015.1,91,0,0,31.4,68,1008.7,1,1,38,24.8
2025-05-31T23:35:00+05:30,2025-05-31 23:35:00,27.7,33.2,25.9,0,0,21.9,354,0,0,0,0,0.9,3334.1,1015.2,90,0,0,31.4,68,1008.8,1,1,38,24.8
2025-05-31T23:30:00+05:30,2025-05-31 23:30:00,27.9,33.7,26.1,0,0,21.9,355,0,0,0,0,0.9,3334.1,1015.1,90,0,0,31.5,68,1008.7,1,1,38.3,24.8
2025-05-31T23:25:00+05:30,2025-05-31 23:25:00,27.9,33.4,25.9,0,0,21.9,337,0,0,0,0,0.9,3334.1,1015.1,89,0,0,31.5,68,1008.7,1,1,38.3,24.8
2025-05-31T23:20:00+05:30,2025-05-31 23:20:00,28,33.8,26,0,0,21.9,325,0,0,0,0,0.9,3334.1,1015.2,89,0,0,31.5,68,1008.8,1,1,38.3,24.8
2025-05-31T23:15:00+05:30,2025-05-31 23:15:00,28,33.6,25.8,0,0,21.9,262,0,0,0,0,0.9,3334.1,1015.1,88,0,0,31.6,68,1008.7,1,1,38.6,24.9
2025-05-31T23:10:00+05:30,2025-05-31 23:10:00,28,33.6,25.8,0,0,21.9,255,0,0,0,0,0.9,3334.1,1015.2,88,0,0,31.6,68,1008.8,1,1,38.6,24.9
2025-05-31T23:05:00+05:30,2025-05-31 23:05:00,27.9,33.4,25.9,0,0,21.9,296,0,0,0,0,0.9,3334.1,1015.3,89,0,0,31.6,68,1008.9,1,1,38.6,24.9
