"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Absolute Pressure (hPa)","Outdoor Battery","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-04-25T07:55:00+05:30,2025-04-25 07:55:00,29.2,38,27.4,3.5,3.5,7.2,330,0,0,0,0,0.6,3333.8,1012.6,90,3,313.4,31.2,73,1010.3,1,1,39.2,25.8
2025-04-25T07:50:00+05:30,2025-04-25 07:50:00,28.9,37.1,27.3,3.2,3.5,7.2,334,0,0,0,0,0.6,3333.8,1012.6,91,2,294.1,31.2,73,1010.3,1,1,39.2,25.8
2025-04-25T07:45:00+05:30,2025-04-25 07:45:00,28.7,36.6,27.1,0,0,7.2,328,0,0,0,0,0.6,3333.8,1012.4,91,2,278,31.3,73,1010.1,1,1,39.3,25.8
2025-04-25T07:40:00+05:30,2025-04-25 07:40:00,28.6,36.2,27,0,0,7.2,295,0,0,0,0,0.6,3333.8,1012.3,91,2,259.6,31.3,73,1010,1,1,39.3,25.8
2025-04-25T07:35:00+05:30,2025-04-25 07:35:00,28.5,35.8,26.9,0,0,7.2,291,0,0,0,0,0.6,3333.8,1012.3,91,2,241.5,31.3,73,1010,1,1,39.3,25.8
2025-04-25T07:30:00+05:30,2025-04-25 07:30:00,28.4,35.7,27,0,0,7.2,309,0,0,0,0,0.6,3333.8,1012.1,92,2,223,31.3,73,1009.8,1,1,39.3,25.8
2025-04-25T07:25:00+05:30,2025-04-25 07:25:00,28,34.7,26.8,0,0,7.2,306,0,0,0,0,0.6,3333.8,1012.1,93,2,206.3,31.3,73,1009.8,1,1,39.3,25.8
2025-04-25T07:20:00+05:30,2025-04-25 07:20:00,27.8,34,26.5,0,0,7.2,306,0,0,0,0,0.6,3333.8,1012,93,1,188,31.3,73,1009.7,1,1,39.3,25.8
2025-04-25T07:15:00+05:30,2025-04-25 07:15:00,27.9,34.6,26.8,0,0,7.2,326,0,0,0,0,0.6,3333.8,1011.9,94,1,171.6,31.3,73,1009.6,1,1,39.3,25.8
2025-04-25T07:10:00+05:30,2025-04-25 07:10:00,27.8,34.2,26.7,0,0,7.2,297,0,0,0,0,0.6,3333.8,1011.8,94,1,155.4,31.2,73,1009.5,1,1,39.2,25.8
2025-04-25T07:05:00+05:30,2025-04-25 07:05:00,27.5,33.3,26.4,0,0,7.2,290,0,0,0,0,0.6,3333.8,1011.7,94,1,137.8,31.1,73,1009.4,1,1,38.8,25.7
2025-04-25T07:00:00+05:30,2025-04-25 07:00:00,27.4,33,26.3,0,0,7.2,298,0,0,0,0,0.6,3333.8,1011.7,94,1,123.8,31.1,73,1009.4,1,1,38.8,25.7
2025-04-25T06:55:00+05:30,2025-04-25 06:55:00,27.2,32.7,26.3,0,0,7.2,312,0,0,0,0,0.6,3333.8,1011.5,95,1,110.3,31.1,73,1009.2,1,1,38.8,25.7
2025-04-25T06:50:00+05:30,2025-04-25 06:50:00,27,32.2,26.3,0,0,7.2,305,0,0,0,0,0.6,3333.8,1011.4,96,0,94.3,31.2,73,1009.1,1,1,39.2,25.8
2025-04-25T06:45:00+05:30,2025-04-25 06:45:00,26.9,32,26.4,0,0,7.2,333,0,0,0,0,0.6,3333.8,1011.5,97,0,70.9,31.4,72,1009.2,1,1,39.3,25.7
2025-04-25T06:40:00+05:30,2025-04-25 06:40:00,26.6,27.9,26.3,0,0,7.2,314,0,0,0,0,0.6,3333.8,1011.4,98,0,57.5,31.8,72,1009.1,1,1,40.5,26.1
2025-04-25T06:35:00+05:30,2025-04-25 06:35:00,26.7,31.7,26.4,0,0,7.2,303,0,0,0,0,0.6,3333.8,1011.4,98,0,50,33.1,70,1009.1,1,1,43.8,26.9
2025-04-25T06:30:00+05:30,2025-04-25 06:30:00,26.5,27.8,26.3,0,0,7.2,325,0,0,0,0,0.6,3333.8,1011.3,99,0,42.7,33.3,72,1009,1,1,45.3,27.5
2025-04-25T06:25:00+05:30,2025-04-25 06:25:00,26.4,27.7,26.2,0,0,7.2,325,0,0,0,0,0.6,3333.8,1011.2,99,0,36.6,30.5,76,1008.9,1,1,38,25.8
2025-04-25T06:20:00+05:30,2025-04-25 06:20:00,26.3,27.5,26.1,0,0,7.2,298,0,0,0,0,0.6,3333.8,1011.4,99,0,30.3,29.4,77,1009.1,1,1,35.1,24.9
2025-04-25T06:15:00+05:30,2025-04-25 06:15:00,26.3,27.5,26.1,0,0,7.2,313,0,0,0,0,0.6,3333.8,1011.2,99,0,24.6,28.9,78,1008.9,1,1,34,24.7
2025-04-25T06:10:00+05:30,2025-04-25 06:10:00,26.2,27.5,26.1,0,0,7.2,321,0,0,0,0,0.6,3333.8,1011.1,99,0,19.1,28.9,78,1008.8,1,1,34,24.7
2025-04-25T06:05:00+05:30,2025-04-25 06:05:00,26.2,27.5,26.1,0,0,7.2,321,0,0,0,0,0.6,3333.8,1011.1,99,0,14.1,28.8,78,1008.8,1,1,33.7,24.6
2025-04-25T06:00:00+05:30,2025-04-25 06:00:00,26.2,27.5,26.1,0,0,7.2,321,0,0,0,0,0.6,3333.8,1011,99,0,9,28.8,77,1008.7,1,1,33.6,24.3
2025-04-25T05:55:00+05:30,2025-04-25 05:55:00,26.2,27.5,26.1,0,0,7.2,321,0,0,0,0,0.6,3333.8,1011,99,0,5.8,28.8,77,1008.7,1,1,33.6,24.3
2025-04-25T05:50:00+05:30,2025-04-25 05:50:00,26.1,27.4,25.9,0,0,7.2,321,0,0,0,0,0.6,3333.8,1011.1,99,0,3.1,28.8,77,1008.8,1,1,33.6,24.3
2025-04-25T05:45:00+05:30,2025-04-25 05:45:00,26.1,27.4,25.9,0,0,7.2,309,0,0,0,0,0.6,3333.8,1011,99,0,1.5,28.8,77,1008.7,1,1,33.6,24.3
2025-04-25T05:40:00+05:30,2025-04-25 05:40:00,26.2,27.5,26.1,0,0,7.2,309,0,0,0,0,0.6,3333.8,1010.8,99,0,0.5,28.8,77,1008.5,1,1,33.6,24.3
2025-04-25T05:35:00+05:30,2025-04-25 05:35:00,26.2,27.5,26.1,0,0,7.2,308,0,0,0,0,0.6,3333.8,1010.9,99,0,0.1,28.9,77,1008.6,1,1,33.8,24.4
2025-04-25T05:30:00+05:30,2025-04-25 05:30:00,26.2,27.5,26.1,0,0,7.2,296,0,0,0,0,0.6,3333.8,1010.9,99,0,0,28.9,77,1008.6,1,1,33.8,24.4
2025-04-25T05:25:00+05:30,2025-04-25 05:25:00,26.2,27.5,26.1,0,0,7.2,291,0,0,0,0,0.6,3333.8,1010.9,99,0,0,28.9,77,1008.6,1,1,33.8,24.4
2025-04-25T05:20:00+05:30,2025-04-25 05:20:00,26.2,27.5,26.1,0,0,7.2,281,0,0,0,0,0.6,3333.8,1010.8,99,0,0,28.9,77,1008.5,1,1,33.8,24.4
2025-04-25T05:15:00+05:30,2025-04-25 05:15:00,26.2,27.5,26.1,0,0,7.2,308,0,0,0,0,0.6,3333.8,1010.8,99,0,0,28.9,77,1008.5,1,1,33.8,24.4
2025-04-25T05:10:00+05:30,2025-04-25 05:10:00,26.1,27.4,25.9,0,0,7.2,310,0,0,0,0,0.6,3333.8,1010.6,99,0,0,28.9,77,1008.3,1,1,33.8,24.4
