"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Total Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","Absolute Pressure (hPa)","Outdoor Battery","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-08-31T23:55:00+05:30,2025-08-31 23:55:00,27,31.1,25.2,0,0,11.1,254,0,0,0,0.3,2.4,3336.5,1011,90,0,0,30.4,71,1008.8,1,1,36.3,24.5
2025-08-31T23:50:00+05:30,2025-08-31 23:50:00,27,31.3,25.4,0,0,11.1,198,0,0,0,0.3,2.4,3336.5,1011.2,91,0,0,30.5,71,1009,1,1,36.6,24.6
2025-08-31T23:45:00+05:30,2025-08-31 23:45:00,27.1,31.8,25.7,8.7,11.1,11.1,181,0,0,0,0.3,2.4,3336.5,1011.2,92,0,0,30.5,71,1009,1,1,36.6,24.6
2025-08-31T23:40:00+05:30,2025-08-31 23:40:00,27.3,32.3,25.9,5.5,5.5,11.1,220,0,0,0,0.3,2.4,3336.5,1011.3,92,0,0,30.5,71,1009.1,1,1,36.6,24.6
2025-08-31T23:35:00+05:30,2025-08-31 23:35:00,27.4,32.6,26,5.5,7.2,9.3,204,0,0,0,0.3,2.4,3336.5,1011.3,92,0,0,30.5,72,1009.1,1,1,36.8,24.9
2025-08-31T23:30:00+05:30,2025-08-31 23:30:00,27.4,32.6,26,3.5,3.5,9.3,209,0,0,0,0.3,2.4,3336.5,1011.3,92,0,0,30.5,72,1009.1,1,1,36.8,24.9
2025-08-31T23:25:00+05:30,2025-08-31 23:25:00,27.3,32.3,25.9,0,0,9.3,223,0,0,0,0.3,2.4,3336.5,1011.2,92,0,0,30.5,72,1009,1,1,36.8,24.9
2025-08-31T23:20:00+05:30,2025-08-31 23:20:00,27.3,32.3,25.9,0,0,9.3,225,0,0,0,0.3,2.4,3336.5,1011.2,92,0,0,30.5,72,1009,1,1,36.8,24.9
2025-08-31T23:15:00+05:30,2025-08-31 23:15:00,27.2,32.3,26,0,0,9.3,262,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,30.5,72,1009,1,1,36.8,24.9
2025-08-31T23:10:00+05:30,2025-08-31 23:10:00,27.3,32.4,26,0,0,9.3,276,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,30.6,72,1009,1,1,37.1,24.9
2025-08-31T23:05:00+05:30,2025-08-31 23:05:00,27.2,32.3,26,0,0,9.3,184,0,0,0,0.3,2.4,3336.5,1011.3,93,0,0,30.6,72,1009.1,1,1,37.1,24.9
2025-08-31T23:00:00+05:30,2025-08-31 23:00:00,27.2,32.5,26.2,4.3,7.2,9.3,183,0,0,0,0.3,2.4,3336.5,1011.2,94,0,0,30.6,72,1009,1,1,37.1,24.9
2025-08-31T22:55:00+05:30,2025-08-31 22:55:00,27.2,32.5,26.2,2.1,3.5,9.3,285,0,0,0,0.3,2.4,3336.5,1011,94,0,0,30.6,72,1008.8,1,1,37.1,24.9
2025-08-31T22:50:00+05:30,2025-08-31 22:50:00,27.1,32.3,26.2,0,0,9.3,228,0,0,0,0.3,2.4,3336.5,1011.2,95,0,0,30.6,72,1009,1,1,37.1,24.9
2025-08-31T22:45:00+05:30,2025-08-31 22:45:00,27.1,32.1,26.1,0,0,9.3,266,0,0,0,0.3,2.4,3336.5,1010.9,94,0,0,30.6,72,1008.7,1,1,37.1,24.9
2025-08-31T22:40:00+05:30,2025-08-31 22:40:00,27.2,32.5,26.2,0,0,9.3,294,0,0,0,0.3,2.4,3336.5,1010.9,94,0,0,30.7,72,1008.7,1,1,37.4,25.1
2025-08-31T22:35:00+05:30,2025-08-31 22:35:00,27.2,32.5,26.2,0,0,9.3,308,0,0,0,0.3,2.4,3336.5,1011,94,0,0,30.7,72,1008.8,1,1,37.4,25.1
2025-08-31T22:30:00+05:30,2025-08-31 22:30:00,27.3,32.6,26.2,0,0,9.3,273,0,0,0,0.3,2.4,3336.5,1011,94,0,0,30.7,72,1008.8,1,1,37.4,25.1
2025-08-31T22:25:00+05:30,2025-08-31 22:25:00,27.4,33,26.3,0,0,9.3,311,0,0,0,0.3,2.4,3336.5,1011.2,94,0,0,30.7,72,1009,1,1,37.4,25.1
2025-08-31T22:20:00+05:30,2025-08-31 22:20:00,27.6,33.5,26.4,0,0,9.3,321,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,30.8,72,1009,1,1,37.6,25.1
2025-08-31T22:15:00+05:30,2025-08-31 22:15:00,27.6,33.5,26.4,1.1,1.8,9.3,251,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,30.8,72,1009,1,1,37.6,25.1
2025-08-31T22:10:00+05:30,2025-08-31 22:10:00,27.6,33.5,26.4,2.1,3.5,9.3,224,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,30.8,72,1009,1,1,37.6,25.1
2025-08-31T22:05:00+05:30,2025-08-31 22:05:00,27.6,33.5,26.4,0,0,9.3,272,0,0,0,0.3,2.4,3336.5,1011.1,93,0,0,30.8,72,1008.9,1,1,37.6,25.1
2025-08-31T22:00:00+05:30,2025-08-31 22:00:00,27.7,33.8,26.5,0,0,9.3,314,0,0,0,0.3,2.4,3336.5,1011,93,0,0,30.8,72,1008.8,1,1,37.6,25.1
2025-08-31T21:55:00+05:30,2025-08-31 21:55:00,27.8,34,26.5,0,0,9.3,303,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,30.9,72,1009,1,1,37.9,25.2
2025-08-31T21:50:00+05:30,2025-08-31 21:50:00,27.9,34.3,26.6,0,0,9.3,324,0,0,0,0.3,2.4,3336.5,1011.3,93,0,0,30.8,72,1009.1,1,1,37.6,25.1
2025-08-31T21:45:00+05:30,2025-08-31 21:45:00,27.9,34.3,26.6,0,0,9.3,300,0,0,0,0.3,2.4,3336.5,1011.1,93,0,0,30.9,72,1008.9,1,1,37.9,25.2
2025-08-31T21:40:00+05:30,2025-08-31 21:40:00,27.9,34.6,26.8,0,0,9.3,281,0,0,0,0.3,2.4,3336.5,1011.1,94,0,0,30.9,72,1008.9,1,1,37.9,25.2
2025-08-31T21:35:00+05:30,2025-08-31 21:35:00,27.9,34.6,26.8,0,0,9.3,316,0,0,0,0.3,2.4,3336.5,1011,94,0,0,30.9,72,1008.8,1,1,37.9,25.2
2025-08-31T21:30:00+05:30,2025-08-31 21:30:00,27.9,34.6,26.8,0,0,9.3,298,0,0,0,0.3,2.4,3336.5,1010.9,94,0,0,30.9,72,1008.7,1,1,37.9,25.2
2025-08-31T21:25:00+05:30,2025-08-31 21:25:00,27.9,34.6,26.8,0,0,9.3,297,0,0,0,0.3,2.4,3336.5,1011,94,0,0,30.9,72,1008.8,1,1,37.9,25.2
2025-08-31T21:20:00+05:30,2025-08-31 21:20:00,27.9,34.6,26.8,0,0,9.3,315,0,0,0,0.3,2.4,3336.5,1011.1,94,0,0,31,72,1008.9,1,1,38.2,25.3
2025-08-31T21:15:00+05:30,2025-08-31 21:15:00,28,34.7,26.8,0,0,9.3,316,0,0,0,0.3,2.4,3336.5,1010.8,93,0,0,31,72,1008.6,1,1,38.2,25.3
2025-08-31T21:10:00+05:30,2025-08-31 21:10:00,28,34.7,26.8,0,0,9.3,321,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,31,71,1009,1,1,37.9,25.1
2025-08-31T21:05:00+05:30,2025-08-31 21:05:00,28,34.7,26.8,0,0,9.3,323,0,0,0,0.3,2.4,3336.5,1011.1,93,0,0,31,71,1008.9,1,1,37.9,25.1
2025-08-31T21:00:00+05:30,2025-08-31 21:00:00,28,34.7,26.8,0,0,9.3,321,0,0,0,0.3,2.4,3336.5,1011,93,0,0,31.1,71,1008.8,1,1,38.2,25.2
2025-08-31T20:55:00+05:30,2025-08-31 20:55:00,28,34.7,26.8,0,0,9.3,320,0,0,0,0.3,2.4,3336.5,1011.1,93,0,0,31.1,71,1008.9,1,1,38.2,25.2
2025-08-31T20:50:00+05:30,2025-08-31 20:50:00,28.2,35.4,27,0,0,9.3,308,0,0,0,0.3,2.4,3336.5,1011.2,93,0,0,31.1,71,1009,1,1,38.2,25.2
2025-08-31T20:45:00+05:30,2025-08-31 20:45:00,28.2,35.2,26.8,0,0,9.3,303,0,0,0,0.3,2.4,3336.5,1010.9,92,0,0,31.1,71,1008.7,1,1,38.2,25.2
2025-08-31T20:40:00+05:30,2025-08-31 20:40:00,28.3,35.4,26.8,0,0,9.3,288,0,0,0,0.3,2.4,3336.5,1011.1,92,0,0,31.1,71,1008.9,1,1,38.2,25.2
2025-08-31T20:35:00+05:30,2025-08-31 20:35:00,28.3,35.4,26.8,0,0,9.3,307,0,0,0,0.3,2.4,3336.5,1010.9,92,0,0,31.1,71,1008.7,1,1,38.2,25.2
2025-08-31T20:30:00+05:30,2025-08-31 20:30:00,28.3,35.4,26.8,0,0,9.3,320,0,0,0,0.3,2.4,3336.5,1010.9,92,0,0,31.2,71,1008.7,1,1,38.5,25.3
2025-08-31T20:25:00+05:30,2025-08-31 20:25:00,28.5,35.8,26.9,0,0,9.3,324,0,0,0,0.3,2.4,3336.5,1010.9,91,0,0,31.2,71,1008.7,1,1,38.5,25.3
2025-08-31T20:20:00+05:30,2025-08-31 20:20:00,28.6,36.2,27,0,0,9.3,304,0,0,0,0.3,2.4,3336.5,1010.8,91,0,0,31.2,71,1008.6,1,1,38.5,25.3
2025-08-31T20:15:00+05:30,2025-08-31 20:15:00,28.5,35.8,26.9,0,0,9.3,321,0,0,0,0.3,2.4,3336.5,1011,91,0,0,31.2,71,1008.8,1,1,38.5,25.3
2025-08-31T20:10:00+05:30,2025-08-31 20:10:00,28.6,35.9,26.8,0,0,9.3,322,0,0,0,0.3,2.4,3336.5,1010.8,90,0,0,31.2,71,1008.6,1,1,38.5,25.3
2025-08-31T20:05:00+05:30,2025-08-31 20:05:00,28.7,36.3,26.9,0,0,9.3,336,0,0,0,0.3,2.4,3336.5,1010.7,90,0,0,31.2,71,1008.5,1,1,38.5,25.3
2025-08-31T20:00:00+05:30,2025-08-31 20:00:00,28.8,36.2,26.8,0,0,9.3,332,0,0,0,0.3,2.4,3336.5,1010.5,89,0,0,31.3,70,1008.3,1,1,38.3,25.1
2025-08-31T19:55:00+05:30,2025-08-31 19:55:00,29,37,27,0,0,9.3,323,0,0,0,0.3,2.4,3336.5,1010.5,89,0,0,31.3,70,1008.3,1,1,38.3,25.1
2025-08-31T19:50:00+05:30,2025-08-31 19:50:00,29.2,37.4,27,0,0,9.3,325,0,0,0,0.3,2.4,3336.5,1010.4,88,0,0,31.3,70,1008.2,1,1,38.3,25.1
2025-08-31T19:45:00+05:30,2025-08-31 19:45:00,29.2,37.4,27,0,0,9.3,323,0,0,0,0.3,2.4,3336.5,1010.3,88,0,0,31.3,70,1008.1,1,1,38.3,25.1
2025-08-31T19:40:00+05:30,2025-08-31 19:40:00,29.2,37.4,27,0,0,9.3,35,0,0,0,0.3,2.4,3336.5,1010.2,88,0,0,31.3,70,1008,1,1,38.3,25.1
2025-08-31T19:35:00+05:30,2025-08-31 19:35:00,29.2,37.1,26.8,0,0,9.3,173,0,0,0,0.3,2.4,3336.5,1010.2,87,0,0,31.3,70,1008,1,1,38.3,25.1
2025-08-31T19:30:00+05:30,2025-08-31 19:30:00,29.2,37.4,27,0,0,9.3,297,0,0,0,0.3,2.4,3336.5,1010.1,88,0,0,31.3,70,1007.9,1,1,38.3,25.1
2025-08-31T19:25:00+05:30,2025-08-31 19:25:00,29.1,37,26.9,0,0,9.3,25,0,0,0,0.3,2.4,3336.5,1010,88,0,0,31.4,70,1007.8,1,1,38.7,25.2
2025-08-31T19:20:00+05:30,2025-08-31 19:20:00,29.2,37.4,27,0,0,9.3,42,0,0,0,0.3,2.4,3336.5,1010,88,0,0,31.4,71,1007.8,1,1,39,25.5
2025-08-31T19:15:00+05:30,2025-08-31 19:15:00,29.3,37.9,27.3,0,0,9.3,318,0,0,0,0.3,2.4,3336.5,1010,89,0,0,31.4,71,1007.8,1,1,39,25.5
2025-08-31T19:10:00+05:30,2025-08-31 19:10:00,29.2,37.7,27.2,0,0,9.3,342,0,0,0,0.3,2.4,3336.5,1009.8,89,0,0,31.4,71,1007.6,1,1,39,25.5
2025-08-31T19:05:00+05:30,2025-08-31 19:05:00,29.3,37.9,27.3,0,0,9.3,34,0,0,0,0.3,2.4,3336.5,1009.8,89,0,0,31.4,70,1007.6,1,1,38.7,25.2
2025-08-31T19:00:00+05:30,2025-08-31 19:00:00,29.3,37.9,27.3,2.1,3.5,9.3,78,0,0,0,0.3,2.4,3336.5,1009.8,89,0,0,31.5,70,1007.6,1,1,39,25.3
2025-08-31T18:55:00+05:30,2025-08-31 18:55:00,29.3,37.9,27.3,1.1,1.8,9.3,270,0,0,0,0.3,2.4,3336.5,1009.9,89,0,0,31.5,70,1007.7,1,1,39,25.3
2025-08-31T18:50:00+05:30,2025-08-31 18:50:00,29.4,38.3,27.4,0,0,9.3,61,0,0,0,0.3,2.4,3336.5,1009.8,89,0,0,31.5,70,1007.6,1,1,39,25.3
2025-08-31T18:45:00+05:30,2025-08-31 18:45:00,29.5,38.7,27.5,1.8,1.8,9.3,204,0,0,0,0.3,2.4,3336.5,1009.9,89,0,0,31.5,70,1007.7,1,1,39,25.3
2025-08-31T18:40:00+05:30,2025-08-31 18:40:00,29.5,38.4,27.3,1.1,1.8,9.3,121,0,0,0,0.3,2.4,3336.5,1009.8,88,0,0,31.5,70,1007.6,1,1,39,25.3
2025-08-31T18:35:00+05:30,2025-08-31 18:35:00,29.6,38.7,27.4,2.1,3.5,9.3,348,0,0,0,0.3,2.4,3336.5,1009.7,88,0,0,31.5,70,1007.5,1,1,39,25.3
2025-08-31T18:30:00+05:30,2025-08-31 18:30:00,29.6,38.7,27.4,1.4,1.8,9.3,167,0,0,0,0.3,2.4,3336.5,1009.9,88,0,0,31.6,70,1007.7,1,1,39.3,25.4
2025-08-31T18:25:00+05:30,2025-08-31 18:25:00,29.7,38.8,27.3,0,0,9.3,0,0,0,0,0.3,2.4,3336.5,1009.9,87,0,0.1,31.6,70,1007.7,1,1,39.3,25.4
2025-08-31T18:20:00+05:30,2025-08-31 18:20:00,29.7,38.8,27.3,0,0,9.3,25,0,0,0,0.3,2.4,3336.5,1009.7,87,0,0.4,31.6,70,1007.5,1,1,39.3,25.4
2025-08-31T18:15:00+05:30,2025-08-31 18:15:00,29.7,38.8,27.3,0.3,1.8,9.3,45,0,0,0,0.3,2.4,3336.5,1009.8,87,0,1.1,31.6,70,1007.6,1,1,39.3,25.4
2025-08-31T18:10:00+05:30,2025-08-31 18:10:00,29.7,38.5,27.1,5.8,7.2,9.3,80,0,0,0,0.3,2.4,3336.5,1009.7,86,0,2.6,31.6,70,1007.5,1,1,39.3,25.4
2025-08-31T18:05:00+05:30,2025-08-31 18:05:00,29.7,38.8,27.3,1.1,3.5,7.2,67,0,0,0,0.3,2.4,3336.5,1009.6,87,0,4.3,31.6,70,1007.4,1,1,39.3,25.4
2025-08-31T18:00:00+05:30,2025-08-31 18:00:00,29.8,38.7,27.2,5.5,5.5,7.2,39,0,0,0,0.3,2.4,3336.5,1009.3,86,0,6.6,31.7,69,1007.1,1,1,39.3,25.3
2025-08-31T17:55:00+05:30,2025-08-31 17:55:00,30,39.5,27.4,2.9,3.5,5.5,16,0,0,0,0.3,2.4,3336.5,1009.2,86,0,9.6,31.7,69,1007,1,1,39.3,25.3
2025-08-31T17:50:00+05:30,2025-08-31 17:50:00,29.9,39.1,27.3,3.2,3.5,3.5,59,0,0,0,0.3,2.4,3336.5,1009.1,86,0,13.9,31.7,69,1006.9,1,1,39.3,25.3
2025-08-31T17:45:00+05:30,2025-08-31 17:45:00,30,39.5,27.4,4,5.5,29.5,4,0,0,0,0.3,2.4,3336.5,1009,86,0,23.7,31.7,69,1006.8,1,1,39.3,25.3
2025-08-31T17:40:00+05:30,2025-08-31 17:40:00,30.1,39.8,27.5,5,5.5,29.5,20,0,0,0,0.3,2.4,3336.5,1009,86,0,37.9,31.8,69,1006.8,1,1,39.4,25.4
2025-08-31T17:35:00+05:30,2025-08-31 17:35:00,29.8,38.7,27.2,5.8,7.2,29.5,22,0,0,0,0.3,2.4,3336.5,1009,86,0,50.6,31.8,69,1006.8,1,1,39.4,25.4
