"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Sensor 4 Temperature (°C)","Sensor 4 Humidity (%)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","Sensor 4 Battery","CO2 battery","Sensor 4 Feels Like (°C)","Sensor 4 Dew Point (°C)"
2026-05-26T12:50:00+05:30,2026-05-26 12:50:00,29.8,35.7,24.9,4,18.3,18.3,261,0,4.3,4.3,7.7,162.9,758.5,75,2,265.4,28.5,76,1,269,6.1,1,1,32.7,23.8
2026-05-26T12:45:00+05:30,2026-05-26 12:45:00,29.7,35.3,24.6,4,14.8,18.3,323,0,4.3,4.3,7.7,162.9,758.5,74,7,737.8,28.4,76,1,284,4.7,1,1,32.4,23.7
2026-05-26T12:41:00+05:30,2026-05-26 12:41:00,30.1,36.1,24.7,2.6,3.5,18.3,277,0,4.3,4.3,7.7,162.9,758.5,73,6,707.4,28.3,76,1,285,4.7,1,1,32.2,23.6
2026-05-26T12:35:00+05:30,2026-05-26 12:35:00,29.8,35,24.2,12.6,16.6,18.3,290,0,4.3,4.3,7.7,162.9,758.5,72,2,304.3,28.2,76,1,297,9.7,1,1,32,23.6
2026-05-26T12:30:00+05:30,2026-05-26 12:30:00,29.8,35,24.2,13.7,16.6,18.3,273,0,4.3,4.3,7.7,162.9,758.5,72,7,813.4,28,77,1,285,5.5,1,1,31.7,23.6
2026-05-26T12:25:00+05:30,2026-05-26 12:25:00,30.7,37.1,24.8,5.5,18.3,18.3,348,0,4.3,4.3,7.7,162.9,758.5,71,8,835.1,27.9,77,1,289,3.2,1,1,31.4,23.5
2026-05-26T12:20:00+05:30,2026-05-26 12:20:00,30.5,36.6,24.6,0,3.5,18.3,18,0,4.3,4.3,7.7,162.9,758.5,71,7,785,27.8,77,1,250,2.1,1,1,31.1,23.4
2026-05-26T12:15:00+05:30,2026-05-26 12:15:00,30.4,36,24.3,2.1,7.2,18.3,276,0,4.3,4.3,7.7,162.9,758.5,70,7,812.8,27.8,77,1,293,2.1,1,1,31.1,23.4
2026-05-26T12:10:00+05:30,2026-05-26 12:10:00,29.8,35.2,24.4,11.1,14.8,18.3,255,0,4.3,4.3,7.7,162.9,758.5,73,7,742.2,27.7,77,1,286,4.7,1,1,31,23.3
2026-05-26T12:06:00+05:30,2026-05-26 12:06:00,29.6,34.6,24,5,14.8,18.3,292,0,4.3,4.3,7.7,162.9,758.5,72,6,711.5,27.7,77,1,284,5.5,1,1,31,23.3
2026-05-26T12:00:00+05:30,2026-05-26 12:00:00,29.1,33.6,23.8,3.5,5.5,18.3,281,0,4.3,4.3,7.7,162.9,758.5,73,2,305.5,27.6,77,1,289,6.9,1,1,30.8,23.2
2026-05-26T11:55:00+05:30,2026-05-26 11:55:00,29.8,34.7,23.9,7.9,9.3,18.3,283,0,4.3,4.3,7.7,162.9,758.5,71,6,649.4,27.6,77,1,277,5,1,1,30.8,23.2
2026-05-26T11:50:00+05:30,2026-05-26 11:50:00,29.1,33.8,24,1.1,9.3,18.3,249,0,4.3,4.3,7.7,162.9,758.5,74,5,573.8,27.5,77,1,299,5.5,1,1,30.5,23.1
2026-05-26T11:45:00+05:30,2026-05-26 11:45:00,29.1,33.6,23.8,10.1,13,18.3,299,0,4.3,4.3,7.7,162.9,758.5,73,6,666.8,27.5,77,1,295,5.8,1,1,30.5,23.1
2026-05-26T11:42:00+05:30,2026-05-26 11:42:00,29.3,34,23.9,2.1,11.1,18.3,236,0,4.3,4.3,7.7,162.9,758.5,73,6,695.2,27.5,77,1,270,6.1,1,1,30.5,23.1
2026-05-26T11:35:00+05:30,2026-05-26 11:35:00,29.2,33.6,23.6,4.7,13,18.3,312,0,4.3,4.3,7.7,162.9,758.5,72,4,483.6,27.5,77,1,293,5.8,1,1,30.5,23.1
2026-05-26T11:30:00+05:30,2026-05-26 11:30:00,29.8,35,24.2,10.5,13,18.3,284,0,4.3,4.3,7.7,162.9,758.5,72,7,723.9,27.4,78,1,293,3.5,1,1,30.4,23.2
2026-05-26T11:25:00+05:30,2026-05-26 11:25:00,29.1,33.6,23.8,4,18.3,18.3,287,0,4.3,4.3,7.7,162.9,758.5,73,7,720.9,27.4,78,1,278,4.7,1,1,30.4,23.2
2026-05-26T11:20:00+05:30,2026-05-26 11:20:00,29,33.3,23.7,3.2,14.8,18.3,284,0,4.3,4.3,7.7,162.9,758.5,73,5,614.2,27.4,78,1,309,5.5,1,1,30.4,23.2
2026-05-26T11:15:00+05:30,2026-05-26 11:15:00,28.6,32.6,23.5,2.9,14.8,18.3,357,0,4.3,4.3,7.7,162.9,758.5,74,7,759.9,27.4,78,1,314,4.3,1,1,30.4,23.2
2026-05-26T11:10:00+05:30,2026-05-26 11:10:00,29.4,34.2,24,5.8,11.1,14.8,301,0,4.3,4.3,7.7,162.9,758.5,73,3,354.4,27.4,79,1,295,4,1,1,30.5,23.4
2026-05-26T11:05:00+05:30,2026-05-26 11:05:00,28.4,32.2,23.5,1.1,9.3,14.8,304,0,4.3,4.3,7.7,162.9,758.5,75,5,522.2,27.4,79,1,296,4,1,1,30.5,23.4
2026-05-26T11:00:00+05:30,2026-05-26 11:00:00,29.5,34.5,24.1,8.7,11.1,14.8,300,0,4.3,4.3,7.7,162.9,758.5,73,1,198.3,27.5,80,1,319,1.4,1,1,30.9,23.7
2026-05-26T10:55:00+05:30,2026-05-26 10:55:00,29.3,34,23.9,1.8,5.5,14.8,259,0,4.3,4.3,7.7,162.9,758.5,73,7,789.8,27.5,80,1,290,0.3,1,1,30.9,23.7
2026-05-26T10:50:00+05:30,2026-05-26 10:50:00,29.1,34.2,24.4,3.2,9.3,14.8,287,0,4.3,4.3,7.7,162.9,758.5,76,5,578.7,27.5,81,1,295,0,1,1,31,23.9
2026-05-26T10:45:00+05:30,2026-05-26 10:45:00,28.9,33.8,24.4,0,0,14.8,289,0,4.3,4.3,7.7,162.9,758.5,77,2,297.5,27.4,81,1,303,0,1,1,30.7,23.8
2026-05-26T10:40:00+05:30,2026-05-26 10:40:00,28.9,34,24.7,0,0,14.8,296,0,4.3,4.3,7.7,162.9,758.5,78,2,235.2,27.4,81,1,303,0.3,1,1,30.7,23.8
2026-05-26T10:35:00+05:30,2026-05-26 10:35:00,29.3,35.1,25,0.3,3.5,14.8,173,0,4.3,4.3,7.7,162.9,758.5,78,1,189.5,27.4,81,1,286,0.3,1,1,30.7,23.8
2026-05-26T10:30:00+05:30,2026-05-26 10:30:00,29.1,34.6,24.9,0,1.8,14.8,310,0,4.3,4.3,7.7,162.9,758.5,78,6,628,27.4,81,1,286,0,1,1,30.7,23.8
2026-05-26T10:25:00+05:30,2026-05-26 10:25:00,29.2,34.7,24.8,0,0,14.8,354,0,4.3,4.3,7.7,162.9,758.5,77,1,199,27.3,81,1,281,0,1,1,30.5,23.7
2026-05-26T10:20:00+05:30,2026-05-26 10:20:00,29,34.7,25.2,0,0,14.8,289,0,4.3,4.3,7.7,162.9,758.5,80,5,538.2,27.3,81,1,329,0,1,1,30.5,23.7
2026-05-26T10:15:00+05:30,2026-05-26 10:15:00,28.6,33.9,25,0,0,14.8,4,0,4.3,4.3,7.7,162.9,758.5,81,6,675,27.2,81,1,296,0,1,1,30.3,23.7
2026-05-26T10:10:00+05:30,2026-05-26 10:10:00,28.8,34.1,25,1.8,3.5,14.8,5,0,4.3,4.3,7.7,162.9,758.5,80,2,257.4,27.2,80,1,286,0,1,1,30.2,23.4
2026-05-26T10:05:00+05:30,2026-05-26 10:05:00,28.6,33.5,24.6,0,0,14.8,287,0,4.3,4.3,7.7,162.9,758.5,79,3,325.2,27.2,80,1,304,0,1,1,30.2,23.4
2026-05-26T10:00:00+05:30,2026-05-26 10:00:00,28.6,33.5,24.6,0,0,14.8,350,0,4.3,4.3,7.7,162.9,758.5,79,2,218.1,27.2,80,1,301,1.1,1,1,30.2,23.4
2026-05-26T09:56:00+05:30,2026-05-26 09:56:00,28.2,32.3,24,4,7.2,14.8,73,0,4.3,4.3,7.7,162.9,758.5,78,5,603.1,27.2,80,1,279,2.1,1,1,30.2,23.4
2026-05-26T09:50:00+05:30,2026-05-26 09:50:00,28.2,32.7,24.4,5.5,11.1,14.8,239,0,4.3,4.3,7.7,162.9,758.5,80,1,174.9,27.1,81,1,323,2.6,1,1,30.1,23.6
2026-05-26T09:45:00+05:30,2026-05-26 09:45:00,28,32.1,24.2,4.3,5.5,14.8,291,0,4.3,4.3,7.7,162.9,758.5,80,6,649.7,27.1,81,1,65,1.8,1,1,30.1,23.6
2026-05-26T09:40:00+05:30,2026-05-26 09:40:00,27.4,30.9,24,4.3,7.2,14.8,315,0,4.3,4.3,7.7,162.9,758.5,82,5,615.4,27.1,81,1,315,1.1,1,1,30.1,23.6
2026-05-26T09:35:00+05:30,2026-05-26 09:35:00,27.4,30.9,24,6.4,9.3,14.8,238,0,4.3,4.3,7.7,162.9,758.5,82,1,121.2,27.1,81,1,312,1.4,1,1,30.1,23.6
2026-05-26T09:30:00+05:30,2026-05-26 09:30:00,27.5,31.3,24.3,3.2,9.3,14.8,275,0,4.3,4.3,7.7,162.9,758.5,83,1,154.2,27.1,81,1,307,2.9,1,1,30.1,23.6
2026-05-26T09:25:00+05:30,2026-05-26 09:25:00,27.6,31.3,24,2.9,5.5,14.8,328,0,4.3,4.3,7.7,162.9,758.5,81,4,496.6,27.1,82,1,281,2.9,1,1,30.2,23.8
2026-05-26T09:20:00+05:30,2026-05-26 09:20:00,28,32.4,24.6,2.1,11.1,14.8,297,0,4.3,4.3,7.7,162.9,758.5,82,2,258.2,27,82,1,347,0,1,1,29.9,23.7
2026-05-26T09:15:00+05:30,2026-05-26 09:15:00,28.6,33.7,24.8,0,1.8,9.3,343,0,4.3,4.3,7.7,162.9,758.5,80,4,464,27,82,1,347,0,1,1,29.9,23.7
2026-05-26T09:10:00+05:30,2026-05-26 09:10:00,28.4,33.6,25.2,0,3.5,9.3,29,0,4.3,4.3,7.7,162.9,758.5,83,4,476.5,26.9,82,1,296,0,1,1,29.7,23.6
2026-05-26T09:05:00+05:30,2026-05-26 09:05:00,28.9,34.4,25.1,1.1,3.5,9.3,297,0,4.3,4.3,7.7,162.9,758.5,80,4,501.8,26.9,82,1,304,0,1,1,29.7,23.6
2026-05-26T09:00:00+05:30,2026-05-26 09:00:00,27.9,32.3,24.7,0,0,9.3,297,0,4.3,4.3,7.7,162.9,758.5,83,4,481.9,26.8,83,1,304,0,1,1,29.5,23.7
2026-05-26T08:55:00+05:30,2026-05-26 08:55:00,27.6,31.5,24.5,0,0,9.3,305,0,4.3,4.3,7.7,162.9,758.5,83,4,479.8,26.7,83,1,305,0,1,1,29.4,23.6
2026-05-26T08:50:00+05:30,2026-05-26 08:50:00,26.9,30.4,24.7,0,0,9.3,305,0,4.3,4.3,7.7,162.9,758.5,88,3,316.9,26.6,83,1,305,0,1,1,27.5,23.5
2026-05-26T08:45:00+05:30,2026-05-26 08:45:00,26.4,27.3,23.9,1.1,1.8,9.3,305,0,4.3,4.3,7.7,162.9,758.5,86,3,398.2,26.5,83,1,325,0,1,1,27.4,23.4
2026-05-26T08:40:00+05:30,2026-05-26 08:40:00,26.3,27.3,24.1,0,0,9.3,332,0,4.3,4.3,7.7,162.9,758.5,88,3,379.7,26.5,83,1,288,0,1,1,27.4,23.4
2026-05-26T08:35:00+05:30,2026-05-26 08:35:00,26.1,27,23.8,0,3.5,9.3,288,0,4.3,4.3,7.7,162.9,758.5,87,1,164.4,26.4,83,1,297,0,1,1,27.3,23.3
2026-05-26T08:30:00+05:30,2026-05-26 08:30:00,26.2,27.2,24.1,0,1.8,9.3,299,0,4.3,4.3,7.7,162.9,758.5,88,1,144.8,26.4,82,1,299,0,1,1,27.2,23.1
2026-05-26T08:25:00+05:30,2026-05-26 08:25:00,26.1,27.1,24.3,0,3.5,9.3,296,0,4.3,4.3,7.7,162.9,758.5,90,1,147.1,26.4,82,1,308,0,1,1,27.2,23.1
2026-05-26T08:20:00+05:30,2026-05-26 08:20:00,26.4,27.4,24.2,0,0,9.3,313,0,4.3,4.3,7.7,162.9,758.5,88,1,162.8,26.3,82,1,313,0,1,1,27.1,22.9
2026-05-26T08:15:00+05:30,2026-05-26 08:15:00,26.3,27.3,24.3,0,0,9.3,314,0,4.3,4.3,7.7,162.9,758.5,89,2,263,26.3,82,1,313,0,1,1,27.1,22.9
2026-05-26T08:10:00+05:30,2026-05-26 08:10:00,25.4,26.4,23.8,0,0,9.3,313,0,4.3,4.3,7.7,162.9,758.5,91,2,301.2,26.3,82,1,347,0,1,1,27.1,22.9
2026-05-26T08:05:00+05:30,2026-05-26 08:05:00,25,25.9,23.4,0,0,9.3,21,0,4.3,4.3,7.7,162.9,758.5,91,1,173,26.3,82,1,21,0,1,1,27.1,22.9
2026-05-26T08:00:00+05:30,2026-05-26 08:00:00,24.6,25.6,23.6,0,0,9.3,14,0,4.3,4.3,7.7,162.9,758.5,94,1,155.2,26.3,82,1,305,0,1,1,27.1,22.9
2026-05-26T07:55:00+05:30,2026-05-26 07:55:00,24.3,25.2,23.2,0,0,9.3,305,0,4.3,4.3,7.7,162.9,758.5,94,1,156.9,26.2,82,1,305,0,1,1,27.1,22.9
2026-05-26T07:50:00+05:30,2026-05-26 07:50:00,24.2,25.2,23.4,1.4,1.8,9.3,294,0,4.3,4.3,7.7,162.9,758.5,95,1,137.7,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:45:00+05:30,2026-05-26 07:45:00,24,25,23.5,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,97,1,172.7,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:40:00+05:30,2026-05-26 07:40:00,23.9,24.9,23.7,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,1,108,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:35:00+05:30,2026-05-26 07:35:00,23.8,24.8,23.6,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,1,102.8,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:30:00+05:30,2026-05-26 07:30:00,23.5,24.5,23.3,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,1,103.6,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:25:00+05:30,2026-05-26 07:25:00,23.6,24.6,23.4,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,1,104.4,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:20:00+05:30,2026-05-26 07:20:00,23.5,24.5,23.3,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,85.2,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:15:00+05:30,2026-05-26 07:15:00,23.4,24.4,23.2,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,67.4,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:10:00+05:30,2026-05-26 07:10:00,23.6,24.6,23.4,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,60.2,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:05:00+05:30,2026-05-26 07:05:00,23.5,24.5,23.3,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,71.2,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T07:00:00+05:30,2026-05-26 07:00:00,23.4,24.4,23.2,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,66.8,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T06:55:00+05:30,2026-05-26 06:55:00,23.2,24.2,23.1,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,59.1,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T06:50:00+05:30,2026-05-26 06:50:00,23.2,24.2,23.1,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,47.2,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T06:45:00+05:30,2026-05-26 06:45:00,23.1,24.1,22.9,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,53.6,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T06:40:00+05:30,2026-05-26 06:40:00,23.1,24.1,22.9,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,45.6,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T06:35:00+05:30,2026-05-26 06:35:00,23,23.9,22.8,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,40.8,26.2,82,1,4,0,1,1,27.1,22.9
2026-05-26T06:30:00+05:30,2026-05-26 06:30:00,22.9,23.8,22.7,0,0,9.3,4,0,4.3,4.3,7.7,162.9,758.5,99,0,28.3,26.1,82,1,4,0,1,1,26.9,22.8
2026-05-26T06:25:00+05:30,2026-05-26 06:25:00,22.9,23.8,22.7,0,0,9.3,3,0,4.3,4.3,7.7,162.9,758.5,99,0,25.4,26.2,82,1,3,0,1,1,27.1,22.9
2026-05-26T06:20:00+05:30,2026-05-26 06:20:00,22.9,23.8,22.7,0,0,9.3,2,0,4.3,4.3,7.7,162.9,758.5,99,0,18.6,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T06:15:00+05:30,2026-05-26 06:15:00,22.9,23.8,22.7,0,0,9.3,2,1.8,4.3,4.3,7.7,162.9,758.5,99,0,15.5,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T06:10:00+05:30,2026-05-26 06:10:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,4.9,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T06:05:00+05:30,2026-05-26 06:05:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,2.6,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T06:00:00+05:30,2026-05-26 06:00:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,1.4,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T05:55:00+05:30,2026-05-26 05:55:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,3,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T05:50:00+05:30,2026-05-26 05:50:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,1.4,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T05:45:00+05:30,2026-05-26 05:45:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,0.7,26.2,82,1,2,0,1,1,27.1,22.9
2026-05-26T05:40:00+05:30,2026-05-26 05:40:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,0.3,26.2,81,1,2,0,1,1,27,22.7
2026-05-26T05:35:00+05:30,2026-05-26 05:35:00,22.8,23.7,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,0.1,26.2,81,1,2,0,1,1,27,22.7
2026-05-26T05:30:00+05:30,2026-05-26 05:30:00,22.7,23.6,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,0,26.2,81,1,2,0,1,1,27,22.7
2026-05-26T05:25:00+05:30,2026-05-26 05:25:00,22.7,23.6,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,2,0,1,1,27.1,22.7
2026-05-26T05:20:00+05:30,2026-05-26 05:20:00,22.7,23.6,22.6,0,0,9.3,2,0,4,4,7.4,162.6,758.2,99,0,0,26.2,81,1,0,0,1,1,27,22.7
2026-05-26T05:15:00+05:30,2026-05-26 05:15:00,22.8,23.7,22.6,0,0,9.3,356,0,4,4,7.4,162.6,758.2,99,0,0,26.2,81,1,356,0,1,1,27,22.7
2026-05-26T05:10:00+05:30,2026-05-26 05:10:00,22.8,23.7,22.6,0,0,9.3,9,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,254,0,1,1,27.1,22.7
2026-05-26T05:05:00+05:30,2026-05-26 05:05:00,22.9,23.8,22.7,0,0,9.3,254,0,4,4,7.4,162.6,758.2,99,0,0,26.2,81,1,254,0,1,1,27,22.7
2026-05-26T05:00:00+05:30,2026-05-26 05:00:00,22.8,23.7,22.6,0,0,9.3,254,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,254,0,1,1,27.1,22.7
2026-05-26T04:55:00+05:30,2026-05-26 04:55:00,22.8,23.7,22.6,0,0,9.3,254,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,254,0,1,1,27.1,22.7
2026-05-26T04:50:00+05:30,2026-05-26 04:50:00,22.8,23.7,22.6,0,0,9.3,254,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,254,0,1,1,27.1,22.7
2026-05-26T04:45:00+05:30,2026-05-26 04:45:00,22.8,23.7,22.6,0,0,9.3,254,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,254,0,1,1,27.1,22.7
2026-05-26T04:40:00+05:30,2026-05-26 04:40:00,22.8,23.7,22.6,0,0,9.3,254,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,254,0,1,1,27.1,22.7
2026-05-26T04:35:00+05:30,2026-05-26 04:35:00,22.9,23.8,22.7,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,252,0,1,1,27.1,22.7
2026-05-26T04:30:00+05:30,2026-05-26 04:30:00,22.8,23.7,22.6,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,252,0,1,1,27.1,22.7
2026-05-26T04:25:00+05:30,2026-05-26 04:25:00,22.9,23.8,22.7,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,252,0,1,1,27.1,22.7
2026-05-26T04:20:00+05:30,2026-05-26 04:20:00,22.8,23.7,22.6,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,252,0,1,1,27.1,22.7
2026-05-26T04:15:00+05:30,2026-05-26 04:15:00,22.8,23.7,22.6,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,252,0,1,1,27.1,22.7
2026-05-26T04:10:00+05:30,2026-05-26 04:10:00,22.8,23.7,22.6,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,252,0,1,1,27.2,22.8
2026-05-26T04:05:00+05:30,2026-05-26 04:05:00,22.9,23.8,22.7,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.3,81,1,252,0,1,1,27.1,22.7
2026-05-26T04:00:00+05:30,2026-05-26 04:00:00,22.8,23.7,22.6,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,252,0,1,1,27.2,22.8
2026-05-26T03:55:00+05:30,2026-05-26 03:55:00,22.8,23.7,22.6,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,252,0,1,1,27.2,22.8
2026-05-26T03:50:00+05:30,2026-05-26 03:50:00,22.9,23.8,22.7,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,252,0,1,1,27.2,22.8
2026-05-26T03:45:00+05:30,2026-05-26 03:45:00,23,23.9,22.8,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,252,0,1,1,27.2,22.8
2026-05-26T03:40:00+05:30,2026-05-26 03:40:00,23,23.9,22.8,0,0,9.3,252,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,252,0,1,1,27.2,22.8
2026-05-26T03:35:00+05:30,2026-05-26 03:35:00,23,23.9,22.8,0,0,9.3,251,0,4,4,7.4,162.6,758.2,99,0,0,26.4,81,1,251,0,1,1,27.2,22.8
2026-05-26T03:30:00+05:30,2026-05-26 03:30:00,23,23.9,22.8,0,0,9.3,250,0,4,4,7.4,162.6,758.2,99,0,0,26.5,81,1,271,0,1,1,27.3,22.9
2026-05-26T03:25:00+05:30,2026-05-26 03:25:00,23,23.9,22.8,0,0,9.3,271,0,4,4,7.4,162.6,758.2,99,0,0,26.5,81,1,271,0,1,1,27.3,22.9
2026-05-26T03:20:00+05:30,2026-05-26 03:20:00,23.1,24.1,22.9,0,0,9.3,302,0,4,4,7.4,162.6,758.2,99,0,0,26.5,81,1,255,0,1,1,27.3,22.9
2026-05-26T03:15:00+05:30,2026-05-26 03:15:00,23.1,24.1,22.9,0,0,9.3,292,0,4,4,7.4,162.6,758.2,99,0,0,26.5,82,1,325,0,1,1,27.3,23.2
2026-05-26T03:10:00+05:30,2026-05-26 03:10:00,23.1,24.1,22.9,0,0,9.3,321,0,4,4,7.4,162.6,758.2,99,0,0,26.5,82,1,286,0,1,1,27.3,23.2
2026-05-26T03:05:00+05:30,2026-05-26 03:05:00,23.3,24.2,23.1,0,0,5.5,332,0,4,4,7.4,162.6,758.2,99,0,0,26.5,82,1,242,0,1,1,27.3,23.2
2026-05-26T03:00:00+05:30,2026-05-26 03:00:00,23.3,24.2,23.1,0,0,5.5,242,0,4,4,7.4,162.6,758.2,99,0,0,26.5,82,1,242,0,1,1,27.3,23.2
2026-05-26T02:55:00+05:30,2026-05-26 02:55:00,23.3,24.2,23.1,0,0,5.5,242,0,4,4,7.4,162.6,758.2,99,0,0,26.6,82,1,242,0,1,1,27.4,23.3
2026-05-26T02:50:00+05:30,2026-05-26 02:50:00,23.4,24.4,23.2,0,0,5.5,242,0,4,4,7.4,162.6,758.2,99,0,0,26.5,82,1,242,0,1,1,27.3,23.2
2026-05-26T02:45:00+05:30,2026-05-26 02:45:00,23.3,24.2,23.1,0,0,5.5,242,0,4,4,7.4,162.6,758.2,99,0,0,26.6,82,1,4,0,1,1,27.4,23.3
2026-05-26T02:40:00+05:30,2026-05-26 02:40:00,23.4,24.4,23.2,0,0,0,4,1.2,4,4,7.4,162.6,758.2,99,0,0,26.6,82,1,4,0,1,1,27.4,23.3
2026-05-26T02:35:00+05:30,2026-05-26 02:35:00,23.3,24.2,23.1,0,0,0,4,3,4,4,7.4,162.6,758.2,99,0,0,26.6,82,1,4,0,1,1,27.4,23.3
2026-05-26T02:30:00+05:30,2026-05-26 02:30:00,23.4,24.4,23.2,0,0,0,4,1.8,3.8,3.8,7.2,162.4,758,99,0,0,26.6,81,1,4,0,1,1,27.4,23.1
2026-05-26T02:25:00+05:30,2026-05-26 02:25:00,23.4,24.4,23.2,0,0,0,4,3,3.5,3.5,6.9,162.1,757.7,99,0,0,26.6,81,1,4,0,1,1,27.4,23.1
2026-05-26T02:20:00+05:30,2026-05-26 02:20:00,23.4,24.4,23.2,0,0,0,4,7.8,3.3,3.3,6.7,161.9,757.5,99,0,0,26.6,81,1,4,0,1,1,27.4,23.1
2026-05-26T02:15:00+05:30,2026-05-26 02:15:00,23.4,24.4,23.2,0,0,0,5,7.2,2.7,2.7,6.1,161.3,756.9,99,0,0,26.6,81,1,5,0,1,1,27.4,23.1
2026-05-26T02:10:00+05:30,2026-05-26 02:10:00,23.5,24.5,23.3,0,0,0,5,4.2,1.7,1.7,5.1,160.3,755.9,99,0,0,26.6,81,1,5,0,1,1,27.4,23.1
2026-05-26T02:05:00+05:30,2026-05-26 02:05:00,23.6,24.6,23.4,0,0,0,5,3,1.5,1.5,4.9,160.1,755.7,99,0,0,26.6,81,1,5,0,1,1,27.4,23.1
