"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Dew Point (°C)","Wind Speed (km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°C)","Indoor Humidity (%)","PM2.5 Outdoor (µg/m^3)","PM2.5 Outdoor 24 Hour Average (µg/m^3)","Indoor Battery","Absolute Pressure (hPa)","Outdoor Battery","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (km/hr)","PM2.5 Outdoor","PM2.5 Outdoor 24 Hour Average","PM2.5 Outdoor Battery","CO2 battery","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-03-31T22:40:00+05:30,2025-03-31 22:40:00,24.6,25.6,23.4,0,0,16.6,320,0,0,0,0,171.1,502.6,960.3,93,0,0,26.2,82,76,59.6,1,960.3,1,320,0,162,153,1,1,27.1,22.9
2025-03-31T22:35:00+05:30,2025-03-31 22:35:00,24.8,25.7,23.4,0,0,16.6,320,0,0,0,0,171.1,502.6,960.5,92,0,0,26.4,82,63,59.5,1,960.5,1,320,0,155,153,1,1,27.2,23.1
2025-03-31T22:30:00+05:30,2025-03-31 22:30:00,24.9,25.8,23.5,0,0,16.6,319,0,0,0,0,171.1,502.6,960.4,92,0,0,26.4,82,63,59.7,1,960.4,1,319,0,155,153,1,1,27.2,23.1
2025-03-31T22:25:00+05:30,2025-03-31 22:25:00,24.9,25.8,23.3,0,0,16.6,320,0,0,0,0,171.1,502.6,960.4,91,0,0,26.5,81,58,59.6,1,960.4,1,320,0,152,153,1,1,27.3,22.9
2025-03-31T22:20:00+05:30,2025-03-31 22:20:00,25,25.9,23.4,0,0,16.6,359,0,0,0,0,171.1,502.6,960.3,91,0,0,26.5,81,58,59.8,1,960.3,1,359,0,152,153,1,1,27.3,22.9
2025-03-31T22:15:00+05:30,2025-03-31 22:15:00,25.1,26,23.4,0,0,16.6,359,0,0,0,0,171.1,502.6,960.2,90,0,0,26.5,81,56,59.8,1,960.2,1,0,0,151,153,1,1,27.3,22.9
2025-03-31T22:10:00+05:30,2025-03-31 22:10:00,25.4,26.3,23.3,0,0,16.6,356,0,0,0,0,171.1,502.6,960.3,88,0,0,26.5,80,56,60,1,960.3,1,303,0,151,153,1,1,27.3,22.8
2025-03-31T22:05:00+05:30,2025-03-31 22:05:00,25.5,26.4,23.4,0,0,16.6,301,0,0,0,0,171.1,502.6,960.3,88,0,0,26.6,80,71,60.1,1,960.3,1,303,0,159,153,1,1,27.4,22.9
2025-03-31T22:00:00+05:30,2025-03-31 22:00:00,25.4,26.3,23.1,0,0,16.6,302,0,0,0,0,171.1,502.6,960.3,87,0,0,26.6,80,71,60.2,1,960.3,1,327,0,159,153,1,1,27.4,22.9
2025-03-31T21:55:00+05:30,2025-03-31 21:55:00,25.3,26.1,23,0,0,16.6,332,0,0,0,0,171.1,502.6,960.2,87,0,0,26.6,80,61,60.1,1,960.2,1,332,0,154,154,1,1,27.4,22.9
2025-03-31T21:50:00+05:30,2025-03-31 21:50:00,25.3,26.1,23,0,0,16.6,332,0,0,0,0,171.1,502.6,960.3,87,0,0,26.7,79,61,60.4,1,960.3,1,339,0,154,154,1,1,29.1,22.8
2025-03-31T21:45:00+05:30,2025-03-31 21:45:00,25.4,26.3,23.1,0.3,1.8,16.6,343,0,0,0,0,171.1,502.6,960.2,87,0,0,26.8,79,61,60.4,1,960.2,1,292,0,154,154,1,1,29.2,22.8
2025-03-31T21:40:00+05:30,2025-03-31 21:40:00,25.4,26.2,22.9,0,0,16.6,298,0,0,0,0,171.1,502.6,960.1,86,0,0,26.9,78,61,60.6,1,960.1,1,298,0,154,154,1,1,29.3,22.7
2025-03-31T21:35:00+05:30,2025-03-31 21:35:00,25.6,26.5,23.1,0,1.8,16.6,294,0,0,0,0,171.1,502.6,959.9,86,0,0,27,78,65,60.7,1,959.9,1,319,0,156,154,1,1,29.6,22.8
2025-03-31T21:30:00+05:30,2025-03-31 21:30:00,25.6,26.5,23.1,0,0,16.6,281,0,0,0,0,171.1,502.6,960.2,86,0,0,27,78,65,60.9,1,960.2,1,319,0,156,154,1,1,29.6,22.8
2025-03-31T21:25:00+05:30,2025-03-31 21:25:00,25.6,26.5,23.1,1.1,5.5,16.6,328,0,0,0,0,171.1,502.6,959.9,86,0,0,27.1,78,58,60.8,1,959.9,1,328,0.3,152,154,1,1,29.8,22.9
2025-03-31T21:20:00+05:30,2025-03-31 21:20:00,25.6,26.4,22.9,0.3,1.8,16.6,281,0,0,0,0,171.1,502.6,959.9,85,0,0,27.2,78,58,61.1,1,959.9,1,279,1.1,152,154,1,1,30.1,23.1
2025-03-31T21:15:00+05:30,2025-03-31 21:15:00,25.5,26.4,23,1.1,7.2,16.6,271,0,0,0,0,171.1,502.6,959.7,86,0,0,27.2,78,58,61.1,1,959.7,1,281,2.6,152,154,1,1,30.1,23.1
2025-03-31T21:10:00+05:30,2025-03-31 21:10:00,25.5,26.3,22.8,3.5,7.2,16.6,238,0,0,0,0,171.1,502.6,959.7,85,0,0,27.2,78,58,61.3,1,959.7,1,278,2.9,152,154,1,1,30.1,23.1
2025-03-31T21:05:00+05:30,2025-03-31 21:05:00,25.6,26.4,22.9,2.9,5.5,16.6,276,0,0,0,0,171.1,502.6,959.8,85,0,0,27.1,78,55,61.3,1,959.8,1,279,2.1,149,154,1,1,29.8,22.9
2025-03-31T21:00:00+05:30,2025-03-31 21:00:00,25.6,26.4,22.9,1.1,1.8,16.6,272,0,0,0,0,171.1,502.6,959.6,85,0,0,27,78,55,61.5,1,959.6,1,333,0.6,149,154,1,1,29.6,22.8
2025-03-31T20:55:00+05:30,2025-03-31 20:55:00,25.6,26.4,22.9,1.1,1.8,16.6,285,0,0,0,0,171.1,502.6,959.4,85,0,0,27.1,78,58,61.5,1,959.4,1,317,0.3,152,154,1,1,29.8,22.9
2025-03-31T20:50:00+05:30,2025-03-31 20:50:00,25.6,26.4,22.9,2.9,3.5,16.6,301,0,0,0,0,171.1,502.6,959.4,85,0,0,27.1,78,58,61.7,1,959.4,1,278,1.8,152,154,1,1,29.8,22.9
2025-03-31T20:45:00+05:30,2025-03-31 20:45:00,25.6,26.4,22.9,0,5.5,16.6,301,0,0,0,0,171.1,502.6,959.3,85,0,0,27.2,78,56,61.7,1,959.3,1,285,2.9,151,154,1,1,30.1,23.1
2025-03-31T20:40:00+05:30,2025-03-31 20:40:00,25.6,26.5,23.1,1.1,3.5,16.6,277,0,0,0,0,171.1,502.6,959.1,86,0,0,27.2,78,56,61.9,1,959.1,1,280,3.2,151,154,1,1,30.1,23.1
2025-03-31T20:35:00+05:30,2025-03-31 20:35:00,25.8,26.6,23.1,3.5,9.3,16.6,272,0,0,0,0,171.1,502.6,959,85,0,0,27.2,78,55,61.9,1,959,1,280,1.8,149,154,1,1,30.1,23.1
2025-03-31T20:30:00+05:30,2025-03-31 20:30:00,25.8,26.6,23.1,1.1,3.5,16.6,305,0,0,0,0,171.1,502.6,959.1,85,0,0,27.2,78,55,62,1,959.1,1,298,1.1,149,154,1,1,30.1,23.1
2025-03-31T20:25:00+05:30,2025-03-31 20:25:00,25.7,26.6,23,1.4,5.5,16.6,299,0,0,0,0,171.1,502.6,958.8,85,0,0,27.2,78,63,62.1,1,958.8,1,279,1.1,155,154,1,1,30.1,23.1
2025-03-31T20:20:00+05:30,2025-03-31 20:20:00,25.7,26.6,23,3.2,7.2,16.6,287,0,0,0,0,171.1,502.6,959,85,0,0,27.2,77,63,62.2,1,959,1,295,2.6,155,154,1,1,29.9,22.8
2025-03-31T20:15:00+05:30,2025-03-31 20:15:00,25.7,26.6,23,1.1,5.5,16.6,303,0,0,0,0,171.1,502.6,959,85,0,0,27.3,77,58,62.2,1,959,1,295,2.6,152,155,1,1,30.1,22.9
2025-03-31T20:10:00+05:30,2025-03-31 20:10:00,25.7,26.6,23,4,5.5,16.6,270,0,0,0,0,171.1,502.6,959,85,0,0,27.2,77,58,62.3,1,959,1,295,2.9,152,155,1,1,29.9,22.8
2025-03-31T20:05:00+05:30,2025-03-31 20:05:00,25.8,26.6,22.9,2.9,5.5,16.6,282,0,0,0,0,171.1,502.6,959,84,0,0,27.2,77,61,62.3,1,959,1,287,3.5,154,155,1,1,29.9,22.8
2025-03-31T20:00:00+05:30,2025-03-31 20:00:00,25.8,26.6,22.9,7.6,11.1,16.6,278,0,0,0,0,171.1,502.6,958.7,84,0,0,27.3,77,61,62.5,1,958.7,1,298,1.1,154,155,1,1,30.1,22.9
2025-03-31T19:55:00+05:30,2025-03-31 19:55:00,26,26.8,23.1,0.6,1.8,16.6,263,0,0,0,0,171.1,502.6,958.4,84,0,0,27.3,77,55,62.4,1,958.4,1,292,1.4,149,155,1,1,30.1,22.9
2025-03-31T19:50:00+05:30,2025-03-31 19:50:00,25.8,26.6,22.9,1.4,3.5,16.6,225,0,0,0,0,171.1,502.6,958.4,84,0,0,27.4,77,55,62.6,1,958.4,1,308,1.8,149,155,1,1,30.3,23
2025-03-31T19:45:00+05:30,2025-03-31 19:45:00,25.9,26.7,23,5.8,7.2,16.6,301,0,0,0,0,171.1,502.6,958.5,84,0,0,27.5,76,59,62.7,1,958.5,1,301,1.8,153,155,1,1,30.4,22.9
2025-03-31T19:40:00+05:30,2025-03-31 19:40:00,26,26.8,23.1,4.7,5.5,16.6,283,0,0,0,0,171.1,502.6,958.3,84,0,0,27.6,76,59,62.9,1,958.3,1,277,2.9,153,155,1,1,30.7,23
2025-03-31T19:35:00+05:30,2025-03-31 19:35:00,26,26.8,23.1,2.6,3.5,16.6,310,0,0,0,0,171.1,502.6,958.5,84,0,0,27.6,76,55,62.9,1,958.5,1,305,2.1,149,155,1,1,30.7,23
2025-03-31T19:30:00+05:30,2025-03-31 19:30:00,26.1,27,23.2,0.6,3.5,16.6,300,0,0,0,0,171.1,502.6,958.4,84,0,0,27.7,76,55,63.1,1,958.4,1,300,1.4,149,155,1,1,30.9,23.1
2025-03-31T19:25:00+05:30,2025-03-31 19:25:00,26.1,26.9,23,3.2,7.2,16.6,310,0,0,0,0,171.1,502.6,958.2,83,0,0,27.7,76,47,63,1,958.2,1,291,3.2,129,155,1,1,30.9,23.1
2025-03-31T19:20:00+05:30,2025-03-31 19:20:00,26.2,27.1,23.1,2.9,7.2,16.6,284,0,0,0,0,171.1,502.6,958.2,83,0,0,27.7,75,47,63.3,1,958.2,1,291,4,129,155,1,1,30.8,22.9
2025-03-31T19:15:00+05:30,2025-03-31 19:15:00,26.2,27.1,23.1,0.6,5.5,16.6,299,0,0,0,0,171.1,502.6,958.1,83,0,0,27.7,75,45,63.3,1,958.1,1,314,5,124,155,1,1,30.8,22.9
2025-03-31T19:10:00+05:30,2025-03-31 19:10:00,26.4,27.2,23.1,5.5,7.2,16.6,331,0,0,0,0,171.1,502.6,957.9,82,0,0,27.8,74,45,63.6,1,957.9,1,305,6.1,124,155,1,1,30.7,22.7
2025-03-31T19:05:00+05:30,2025-03-31 19:05:00,26.7,29.1,23,4.7,14.8,16.6,254,0,0,0,0,171.1,502.6,957.8,80,0,0,28,73,42,63.6,1,957.8,1,278,6.1,117,155,1,1,31.1,22.7
2025-03-31T19:00:00+05:30,2025-03-31 19:00:00,27.4,30.3,23,3.2,9.3,16.6,240,0,0,0,0,171.1,502.6,957.8,77,0,0,28.1,73,42,63.8,1,957.8,1,285,4,117,155,1,1,31.3,22.8
2025-03-31T18:55:00+05:30,2025-03-31 18:55:00,27.9,30.8,22.6,1.8,9.3,16.6,303,0,0,0,0,171.1,502.6,957.5,73,0,0,28.1,72,50,63.9,1,957.5,1,291,3.5,137,155,1,1,31.2,22.6
2025-03-31T18:50:00+05:30,2025-03-31 18:50:00,28.1,31,22.3,2.9,5.5,16.6,285,0,0,0,0,171.1,502.6,957.3,71,0,0,28.1,72,50,64.1,1,957.3,1,288,0.6,137,155,1,1,31.2,22.6
2025-03-31T18:45:00+05:30,2025-03-31 18:45:00,28,30.8,22.2,2.9,3.5,16.6,293,0,0,0,0,171.1,502.6,957.3,71,0,0,28.2,72,40,64.1,1,957.3,1,349,0,112,156,1,1,31.4,22.7
2025-03-31T18:40:00+05:30,2025-03-31 18:40:00,28.2,31.2,22.5,0,0,16.6,349,0,0,0,0,171.1,502.6,957.3,71,0,0,28.2,72,40,64.3,1,957.3,1,349,0,112,156,1,1,31.4,22.7
2025-03-31T18:35:00+05:30,2025-03-31 18:35:00,28.1,30.9,22.1,0,0,16.6,349,0,0,0,0,171.1,502.6,957.4,70,0,0,28.2,72,36,64.2,1,957.4,1,349,0,102,156,1,1,31.4,22.7
2025-03-31T18:30:00+05:30,2025-03-31 18:30:00,28.2,31,22,0,0,16.6,349,0,0,0,0,171.1,502.6,957.4,69,0,0.1,28.3,72,36,64.4,1,957.4,1,10,0,102,156,1,1,31.5,22.7
2025-03-31T18:25:00+05:30,2025-03-31 18:25:00,28.4,31.3,22.1,0,0,16.6,10,0,0,0,0,171.1,502.6,957.2,69,0,0.3,28.3,72,40,64.4,1,957.2,1,1,0,112,156,1,1,31.5,22.7
2025-03-31T18:20:00+05:30,2025-03-31 18:20:00,28.5,31.4,22,0,0,16.6,343,0,0,0,0,171.1,502.6,957.4,68,0,0.8,28.3,72,40,64.5,1,957.4,1,324,0,112,156,1,1,31.5,22.7
2025-03-31T18:15:00+05:30,2025-03-31 18:15:00,28.8,31.7,22,0,5.5,16.6,332,0,0,0,0,171.1,502.6,957,67,0,1.2,28.4,71,44,64.5,1,957,1,307,1.1,122,156,1,1,31.6,22.6
2025-03-31T18:10:00+05:30,2025-03-31 18:10:00,28.8,31.6,21.8,0,1.8,16.6,305,0,0,0,0,171.1,502.6,957.2,66,0,2.1,28.4,71,44,64.5,1,957.2,1,305,2.1,122,156,1,1,31.6,22.6
2025-03-31T18:05:00+05:30,2025-03-31 18:05:00,28.9,31.8,21.9,4.7,7.2,16.6,278,0,0,0,0,171.1,502.6,957.1,66,0,4.8,28.5,71,38,64.5,1,957.1,1,294,2.1,107,156,1,1,31.8,22.7
2025-03-31T18:00:00+05:30,2025-03-31 18:00:00,29,31.8,21.7,2.6,3.5,16.6,284,0,0,0,0,171.1,502.6,957.3,65,0,9.8,28.5,71,38,64.5,1,957.3,1,325,0.3,107,156,1,1,31.8,22.7
2025-03-31T17:55:00+05:30,2025-03-31 17:55:00,28.9,31.8,21.9,0,3.5,16.6,325,0,0,0,0,171.1,502.6,957,66,0,15,28.5,71,38,64.5,1,957,1,6,0,107,156,1,1,31.8,22.7
2025-03-31T17:50:00+05:30,2025-03-31 17:50:00,29.1,32.1,21.8,0.3,3.5,16.6,329,0,0,0,0,171.1,502.6,957,65,0,21.4,28.7,71,38,64.4,1,957,1,12,0,107,156,1,1,32.3,22.9
2025-03-31T17:45:00+05:30,2025-03-31 17:45:00,29.6,33.1,22.3,1.8,1.8,16.6,25,0,0,0,0,171.1,502.6,956.8,65,0,29.4,28.8,71,33,64.4,1,956.8,1,8,0,95,156,1,1,32.4,23
2025-03-31T17:40:00+05:30,2025-03-31 17:40:00,29.9,33.2,22.1,0,1.8,16.6,5,0,0,0,0,171.1,502.6,956.9,63,0,45,28.8,70,33,64.3,1,956.9,1,5,0,95,156,1,1,32.2,22.7
2025-03-31T17:35:00+05:30,2025-03-31 17:35:00,30.6,34.5,22.5,0,1.8,16.6,337,0,0,0,0,171.1,502.6,956.4,62,0,71.8,28.9,70,47,64.4,1,956.4,1,331,0.3,129,156,1,1,32.5,22.8
2025-03-31T17:30:00+05:30,2025-03-31 17:30:00,30.1,33.7,22.3,0,1.8,16.6,350,0,0,0,0,171.1,502.6,956.5,63,0,89,28.8,71,47,64.3,1,956.5,1,352,1.1,129,156,1,1,32.4,23
2025-03-31T17:25:00+05:30,2025-03-31 17:25:00,30.1,33.5,22,4.7,7.2,16.6,25,0,0,0,0,171.1,502.6,956.6,62,1,106.6,28.8,71,41,64.3,1,956.6,1,9,1.8,115,155,1,1,32.4,23
2025-03-31T17:20:00+05:30,2025-03-31 17:20:00,30.4,34.3,22.5,2.1,5.5,16.6,7,0,0,0,0,171.1,502.6,956.4,63,1,118.6,29,71,41,64.2,1,956.4,1,358,1.8,115,155,1,1,32.9,23.2
2025-03-31T17:15:00+05:30,2025-03-31 17:15:00,30.5,34.5,22.6,1.4,1.8,16.6,8,0,0,0,0,171.1,502.6,956.4,63,1,125.3,29,71,37,64.2,1,956.4,1,358,1.1,105,155,1,1,32.9,23.2
2025-03-31T17:10:00+05:30,2025-03-31 17:10:00,30.5,34.5,22.6,2.1,3.5,16.6,25,0,0,0,0,171.1,502.6,956.3,63,1,130.2,29.1,71,37,64.1,1,956.3,1,300,0.6,105,155,1,1,33.2,23.3
2025-03-31T17:05:00+05:30,2025-03-31 17:05:00,31,35.1,22.6,0,1.8,16.6,353,0,0,0,0,171.1,502.6,956.3,61,1,138.9,29.1,70,39,64.1,1,956.3,1,294,1.8,110,155,1,1,32.9,23.1
2025-03-31T17:00:00+05:30,2025-03-31 17:00:00,31,34.8,22.3,3.2,5.5,16.6,301,0,0,0,0,171.1,502.6,956.3,60,1,147.5,29.1,69,39,64,1,956.3,1,282,2.1,110,155,1,1,32.8,22.8
2025-03-31T16:55:00+05:30,2025-03-31 16:55:00,31,34.4,21.7,5.5,5.5,16.6,291,0,0,0,0,171.1,502.6,956.4,58,1,143.1,29.1,70,39,64,1,956.4,1,322,0.6,110,155,1,1,32.9,23.1
2025-03-31T16:50:00+05:30,2025-03-31 16:50:00,31.7,35.6,22.1,0,1.8,16.6,340,0,0,0,0,171.1,502.6,956.4,57,1,150.1,29.1,70,39,63.8,1,956.4,1,325,0.3,110,155,1,1,32.9,23.1
2025-03-31T16:45:00+05:30,2025-03-31 16:45:00,31.3,35.7,22.8,0.6,3.5,16.6,339,0,0,0,0,171.1,502.6,956.1,61,1,162.8,29.1,69,35,63.8,1,956.1,1,283,0.3,99,155,1,1,32.8,22.8
2025-03-31T16:40:00+05:30,2025-03-31 16:40:00,31,34.8,22.3,1.4,3.5,16.6,282,0,0,0,0,171.1,502.6,955.9,60,1,174.5,29.1,70,35,63.7,1,955.9,1,285,1.4,99,155,1,1,32.9,23.1
2025-03-31T16:35:00+05:30,2025-03-31 16:35:00,31,34.8,22.3,1.1,3.5,16.6,315,0,0,0,0,171.1,502.6,956,60,1,177.9,29.2,70,34,63.7,1,956,1,309,1.4,97,155,1,1,33.2,23.2
2025-03-31T16:30:00+05:30,2025-03-31 16:30:00,31.1,35.3,22.7,1.4,1.8,16.6,325,0,0,0,0,171.1,502.6,955.9,61,1,181.7,29.3,69,34,63.6,1,955.9,1,335,1.4,97,155,1,1,33.2,23
2025-03-31T16:25:00+05:30,2025-03-31 16:25:00,31.8,36.9,23.3,1.4,3.5,16.6,342,0,0,0,0,171.1,502.6,955.9,61,2,209,29.5,69,39,63.6,1,955.9,1,335,0,110,155,1,1,33.7,23.2
2025-03-31T16:20:00+05:30,2025-03-31 16:20:00,31.9,36.8,23.1,0,0,16.6,305,0,0,0,0,171.1,502.6,956,60,2,227.3,29.4,69,39,63.6,1,956,1,305,0.3,110,155,1,1,33.4,23.1
2025-03-31T16:15:00+05:30,2025-03-31 16:15:00,31.6,35.9,22.6,0,1.8,16.6,313,0,0,0,0,171.1,502.6,956.1,59,2,248,29.3,70,34,63.5,1,956.1,1,341,1.1,97,155,1,1,33.3,23.2
2025-03-31T16:10:00+05:30,2025-03-31 16:10:00,31.3,35.4,22.6,5,7.2,16.6,283,0,0,0,0,171.1,502.6,956.1,60,2,262.3,29.4,69,34,63.5,1,956.1,1,341,1.4,97,155,1,1,33.4,23.1
2025-03-31T16:05:00+05:30,2025-03-31 16:05:00,30.8,34.9,22.6,0.3,7.2,16.6,323,0,0,0,0,171.1,502.6,956,62,2,274.9,29.2,68,34,63.5,1,956,1,288,3.5,97,155,1,1,32.8,22.7
2025-03-31T16:00:00+05:30,2025-03-31 16:00:00,30.8,34.4,22.1,4.3,7.2,16.6,261,0,0,0,0,171.1,502.6,956.3,60,2,291.1,29.3,68,34,63.4,1,956.3,1,311,1.4,97,155,1,1,32.9,22.7
2025-03-31T15:55:00+05:30,2025-03-31 15:55:00,31.5,36.2,23,1.1,3.5,16.6,32,0,0,0,0,171.1,502.6,956,61,3,330.4,29.5,69,39,63.5,1,956,1,348,1.4,110,155,1,1,33.7,23.2
2025-03-31T15:50:00+05:30,2025-03-31 15:50:00,30.6,34.7,22.7,2.6,5.5,16.6,316,0,0,0,0,171.1,502.6,956.2,63,3,349.5,29.4,69,39,63.4,1,956.2,1,329,1.8,110,155,1,1,33.4,23.1
2025-03-31T15:45:00+05:30,2025-03-31 15:45:00,30.9,35.1,22.7,0.3,3.5,16.6,311,0,0,0,0,171.1,502.6,956.3,62,3,311.6,29.6,69,27,63.3,1,956.3,1,303,2.9,82,155,1,1,33.9,23.3
2025-03-31T15:40:00+05:30,2025-03-31 15:40:00,30.3,33.8,22.2,0.3,1.8,16.6,283,0,0,0,0,171.1,502.6,956.3,62,3,375,29.5,69,27,63.3,1,956.3,1,307,3.2,82,155,1,1,33.7,23.2
2025-03-31T15:35:00+05:30,2025-03-31 15:35:00,31.2,35.9,23.1,5,5.5,16.6,292,0,0,0,0,171.1,502.6,956.4,62,3,384.8,29.3,71,39,63.4,1,956.4,1,305,2.1,110,155,1,1,33.6,23.4
2025-03-31T15:30:00+05:30,2025-03-31 15:30:00,30.9,35.6,23.3,2.1,7.2,16.6,337,0,0,0,0,171.1,502.6,956.5,64,3,392.8,29.2,71,39,63.3,1,956.5,1,281,3.5,110,155,1,1,33.4,23.4
2025-03-31T15:25:00+05:30,2025-03-31 15:25:00,30.5,35.2,23.4,2.6,9.3,16.6,194,0,0,0,0,171.1,502.6,956.5,66,3,388.8,29.1,72,39,63.3,1,956.5,1,308,4,110,155,1,1,33.4,23.6
2025-03-31T15:20:00+05:30,2025-03-31 15:20:00,30.9,35.1,22.7,3.2,3.5,16.6,282,0,0,0,0,171.1,502.6,956.6,62,3,387.2,29,72,39,63.2,1,956.6,1,301,2.6,110,155,1,1,33.1,23.4
2025-03-31T15:15:00+05:30,2025-03-31 15:15:00,30.6,35,23,1.1,5.5,16.6,291,0,0,0,0,171.1,502.6,956.7,64,3,409.8,29,71,34,63.2,1,956.7,1,310,3.2,97,155,1,1,32.9,23.2
2025-03-31T15:10:00+05:30,2025-03-31 15:10:00,30.2,34.4,22.9,3.5,3.5,16.6,241,0,0,0,0,171.1,502.6,956.7,65,3,401,29.1,71,34,63.1,1,956.7,1,316,3.5,97,155,1,1,33.2,23.3
2025-03-31T15:05:00+05:30,2025-03-31 15:05:00,30.3,34.5,22.9,0.3,3.5,16.6,311,0,0,0,0,171.1,502.6,956.7,65,3,409.9,29,70,34,63.1,1,956.7,1,288,4,97,155,1,1,32.7,22.9
2025-03-31T15:00:00+05:30,2025-03-31 15:00:00,30,34.1,22.9,5,7.2,16.6,282,0,0,0,0,171.1,502.6,956.7,66,3,375.1,29,71,34,63,1,956.7,1,283,3.5,97,155,1,1,32.9,23.2
